檔名,中文,客語漢字,客語拼音,標籤,備註
ZF209P2101_190.wav,請稍等我馬上過來,請等一下𠊎黏時過來,ciang31 den31 id24 ha55 ngai53 neem53 shi53 goo31 loi53,,
ZF209P2101_191.wav,請問自由座要在哪裡排隊,請問自由座愛在哪位排列,ciang31 mun31 cu55 rhiu53 coo11 oi31 da55 ni55 bbi55 pe53 lied43,,
ZF209P2101_192.wav,請載我到最近的捷運站,請載𠊎去頭近个捷運站,ciang31 zai31 ngai53 kui31 tio53 kung55 e55 ciab43 bbin55 cam55,,
ZF209P2101_193.wav,我可以移到旁邊那一桌嗎,𠊎會用徙到脣頭遐桌無,ngai53 bbue55 rhung55 sai31 doo31 fin53 tio53 ga24 zoo24 mo53,,
ZF209P2101_194.wav,我可不可以用信用卡付帳,𠊎會用用信用卡納錢無,ngai53 bbue55 rhung55 rhung55 sin31 rhung55 ka31 no53 cien53 mo53,,
ZF209P2101_195.wav,我幫您用額溫槍量體溫,𠊎用額溫槍拁你量體溫,ngai53 rhung55 ngia24 bbun11 cung11 ga11 hen53 liong53 te31 bbun11,,
ZF209P2101_196.wav,請問您想要掛哪一科的門診,請問你想討掛哪科个門診,ciang31 mun31 hen53 siong55 too31 gua31 ni55 koo11 e55 mun11 zhin31,,
ZF209P2101_197.wav,您有沒有對食物或藥物過敏,你有對食物抑藥物過敏無,hen53 rhiu11 dui31 shid43 bbud43 ia31 rhio55 bbud43 goo31 min31 mo53,,
ZF209P2101_198.wav,我現在要幫您檢查一下,𠊎這嘛討拁你檢查一下,ngai53 li24 ma31 too31 ga11 hen53 giam31 ca11 id24 ha55,,
ZF209P2101_199.wav,您現在最痛的地方在哪裡,你現時頭疾个所在在哪位,hen53 hien55 shi53 teu53 cid43 e55 su31 cai55 da55 ni55 bbi55,,
ZF209P2101_200.wav,您需要雙人還是單人的病房,你愛兩儕抑係單儕个病房,hen53 oi31 liong31 sa53 ia31 he55 dan11 sa53 e55 piang55 fong53,,
ZF209P2101_201.wav,我要預訂三月一號一晚的三人房,𠊎討註文三月初一一暗个三人房,ngai53 too31 zhi31 bbun53 sam11 ngied43 cu11 rhid24 rhid24 am31 e55 sam11 ngin53 fong53,,
ZF209P2101_202.wav,前面向右轉就到澎湖縣政府了,頭前斡正手裡即到位澎湖縣政府啊,tio53 cien53 uad43 zhiang31 shiu31 le31 cid43 doo31 bbi55 piang53 bbu53 bbien55 zhin31 fu31 a31,,
ZF209P2101_203.wav,他一個人去基隆打拚他媽媽很擔心,佢一個人去基隆打拚厥依真擘心,gui53 id24 gai31 ngin53 kui31 gi11 niung53 da31 biang31 gua55 i55 zhin11 ba24 sim11,,
ZF209P2101_204.wav,今天十點要開會喔請幫忙準備資料,今日十點愛開會哦請鬥準備資料,gin11 ngid24 shib43 deem31 oi31 koi11 fui55 o11 ciang31 dio31 zhun31 pi55 zu11 leeu55,,
ZF209P2101_205.wav,你等一下有空嗎九點一起去運動,你等下有閒無九點作垺來去運動,hen53 den31 ha55 rhiu11 heen53 mo53 giu31 deem31 zoo24 pu53 loi53 kui31 bbin55 tung55,,
ZF209P2101_206.wav,為了趕三點看電視他扒飯扒很快,為著赴三點䀴電視佢划飯划真緊,bbi55 choo55 fu31 sam11 deem31 ngiang31 teen55 shi55 gui53 pa53 pon55 pa53 zhin11 gin31,,
ZF209P2101_207.wav,請問還有座位嗎我要買一張全票,請問猶有座位無𠊎討買一張全票,ciang31 mun31 ia53 rhiu11 coo11 bbi55 mo53 ngai53 too31 mi11 id24 zhong11 cien11 pio31,,
ZF209P2101_208.wav,哥哥後天要坐四點的火車去竹南出差,阿哥後日討坐四點个火車去竹南出差,a11 goo11 hio55 ngid24 too31 coo11 si31 deem31 e55 foo31 cha11 kui31 zhu24 nam53 chud24 cai11,,
ZF209P2101_209.wav,請問到嘉義要開多久要開四小時,請問到位嘉義愛駛幾久愛駛四點鐘,ciang31 mun31 doo31 bbi55 ga11 ngi55 oi31 su31 gi31 giu31 oi31 su31 si31 deem31 zhung11,,
ZF209P2101_210.wav,黃先生你掛的是四月三日上午的門診,黃先生你掛个係四月初三晨早个門診,bbong53 sien11 sien11 hen53 gua31 e55 he55 si31 ngied43 cu11 sam11 chin53 zoo31 e55 mun53 zhin31,,
ZF209P2101_212.wav,你要辦的業務在九樓我幫你按電梯,你討辦个業務在九樓𠊎拁你擪電梯,hen53 too31 peen55 e55 ngiab43 bbu55 da55 giu31 lio53 ngai53 ga11 hen53 ed24 teen55 toi11,,
ZF209P2101_213.wav,你兒子今年幾歲我兒子今年七歲,你後生今年幾*多歲𠊎後生今年七歲,hen53 hio55 sang11 gin11 neen53 gi31 *doo11 gio33 se31 ngai53 hio55 sang11 gin11 neen53 cid24 se31,,
ZF209P2101_214.wav,到苗栗大約還有幾公里還有兩公里,到位苗栗大約猶有幾*多公里猶有兩公里,doo31 bbi55 mio53 lid43 tai55 rhio24 ia53 rhiu11 gi31* doo11 gio33 gung11 li31 ia53 rhiu11 liong31 gung11 li31,,
ZF209P2101_215.wav,十月二十日學校放假那天去看電影好嗎,十月二十學校放假遐日來去䀴電影好無,shi53 ngied43 ngi55 shib43 hoo55 hau55 biong31 ga31 ga24 ngid24 loi53 kui31 ngiang31 teen55 rhiang31 hoo31 mo53,,
ZF209P2101_216.wav,不好意思請你明天兩點再打電話來掛號,歹勢啦請你韶日兩點正擱敲電話來掛號,painn31 she31 la11 ciang31 hen53 shio53 ngid24 liong31 deem31 zhang31 goo24 kau31 teen55 bba55 loi53 goi31 hoo55,,
ZF209P2101_217.wav,一百零四年度客語認證正式開始報名囉,一百空四年度客語認證正式開始報名啦,id24 ba24 kung31 si31 neen53 du55 ka24 ngi31 ngin55 zhin31 zhang31 shid24 koi11 shi31 boo31 miang53 la11,,
ZF209P2101_218.wav,三餐飯後吃藥一天吃三次一次八顆,三頓食飽後愛食藥一日食三擺一擺八粒,sam11 dun31 shied43 bau31 heu55 oi31 shied43 rhio55 id24 ngid24 shied43 sam11 bai31 id24 bai31 beed24 liab43,,
ZF209P2101_219.wav,我們有八個人我們想要坐靠窗的位置,𠊎人有八個人𠊎人想討坐偎窗門个位,ngai53 ngin53 rhiu11 beed24 gai31 ngin53 ngai53 ngin53 siong55 too31 coo11 bba31 ciong11 mun53 e55 bbi55,,
ZF209P2101_220.wav,會議地點在哪裡會議地點在臺中潭子區,會議地點在哪位會議地點在臺中潭子區,fue55 ngi55 ti55 deem31 da55 ni55 bbi55 fue55 ngi55 ti55 deem31 da55 tai53 zhung11 tam53 zu31 ki11,,
ZF209P2101_221.wav,小姐先生我要點菜我要點二號餐,小姐先生𠊎討點菜𠊎討點二號餐,sio31 zi31 sien11 sen11 ngai53 too31 deem31 coi31 ngai53 too31 deem31 ngi55 hoo55 con11,,
ZF209P2101_222.wav,你掛的號八十六號要先向你收掛號費兩百元,你掛个號八十六號愛先拁你收掛號費兩百箍,hen53 gua31 e55 hoo55 beed24 shib43 liu24 hoo55 oi31 sien11 ga11 hen53 shiu11 gua31 hoo55 fui31 liong31 ba24 kio11,,
ZF209P2101_223.wav,我聽說阿美抽到七千萬的大獎是真的還是假的,𠊎聽講阿美著著七千萬个大獎有影抑無影,ngai53 ten11 gong31 a11 mi31 choo55 choo55 cid24 cien11 bban55 e55 tai55 ziong31 rhiu11 rhiang31 ia31 mo53 rhiang31,,
ZF209P2101_224.wav,如果要掛號麻煩健保卡給我並繳兩百元,若係討掛號麻煩健保卡得𠊎猶擱繳兩百箍,na31 he55 too31 gua31 hoo55 ma53 fan53 kien55 boo31 ka31 dad24 ngai53 ia53 goo24 kio31 liong31 ba24 kio11,,
ZF209P2101_225.wav,今年客家桐花祭從四月十二日開始到五月一日為止,今年客家桐花祭對四月十二開始到五月初一為止,gin11 neen53 ka24 ga11 tung53 fa11 ze31 doi31 si31 ngied43 shib43 ngi55 koi11 shi31 doo31 m31 ngied43 cu11 rhid24 bbi53 zhi31,,
ZF209P2101_226.wav,你明天要坐幾點的火車我要坐十一點的火車,你韶日討坐幾*多點个火車𠊎討坐十一點个火車,hen53 shio53 ngid24 too31 coo11 gi31* doo11 gio33 deem31 e55 foo31 cha11 ngai53 too31 coo11 shib43 rhid24 deem31 e55 foo31 cha11,,
ZF209P2101_227.wav,他請假五天被老闆扣薪,佢請假五日得頭家扣月俸,gui53 ciang31 ga31 m31 ngid24 dad24 tio53 ga11 kio31 ngui53 fung55,,
ZF209P2101_228.wav,星期二他請假你代理一下好嗎,拜二佢請假你代理一下好無,bai31 ngi55 gui53 ciang31 ga31 hen53 toi55 li31 id24 ha55 hoo31 mo53,,
ZF209P2101_229.wav,他去逛百貨公司刷卡買東西花了六萬元,佢去踅百貨公司鑪卡買物件開六萬箍,gui53 kui31 se55 ba24 foo31 gong11 su11 lu31 ka31 mi11 mi55 kien55 koi11 liu24 bban55 kio11,,
ZF209P2101_230.wav,爸爸要去申請護照,阿爸討去申請護照,a11 ba55 too31 kui31 shin11 cing31 fu55 zhio31,,
ZF209P2101_231.wav,騎機車要戴安全帽,騎引擎愛戴安全帽,ki53 en24 rhin53 oi31 doi31 an11 cien53 hm55,,
ZF209P2101_232.wav,請問我要到哪裡做體檢,請問𠊎愛去哪位做體檢,ciang31 mun31 ngai53 oi31 kui31 ni55 bbi55 zoo31 te31 gem31,,
ZF209P2101_233.wav,請問您貴姓怎麼稱呼呢,請問你貴姓喊做麼个名,ciang31 mun31 hen53 gui31 sang31 heem31 zoo31 bboo24 gai31 miang53,,
ZF209P2101_234.wav,請問要如何加入公所健保,請問討仰子加入公所健保,ciang31 mun31 too31 ngiong55 zu31 ga11 ngib43 gung11 su31 kien55 boo31,,
ZF209P2101_235.wav,天氣多變要穿暖一點,天氣輒變愛著較燒暖一兜,teen11 ki31 ciab43 bien31 oi31 zhoo24 ka31 shio11 non11 id24 dio11,,
ZF209P2101_236.wav,便利商店可以買到很多東西,便利商店會用買著真多物件,pen55 li55 shiong11 deem31 bboo55 rhung55 mi11 choo55 zhin11 doo11 mi55 kien55,,
ZF209P2101_237.wav,我正在講電話請等一下,𠊎當在講電話請等一下,ngai53 dong11 ha11 gong31 teen55 bba55 ciang31 den31 id24 ha55,,
ZF209P2101_238.wav,我準備好了可以開始了,𠊎準備好啊會用開始啊,ngai53 zhun31 pi55 hoo31 a31 bbue55 rhung55 koi11 shi31 a31,,
ZF209P2101_239.wav,這件事情被你講得這麼輕鬆,這件事情得你講到恁輕可,li24 kien55 su55 cin53 da24 hen53 gong31 doo31 ngin31 kiang11 koo31,,
ZF209P2101_240.wav,叫計程車不必煩惱停車問題,喊計程車毋使擘心歇車問題,heem31 gi31 chang53 cha11 m55 su31 ba24 sim11 hied24 cha11 mun55 te53,,
ZF209P2101_241.wav,請問哪裡有行李推車,請問哪跡位有𢳪行李个推車,ciang31 mun31 ni55 zia24 bbi55 rhiu11 su24 hang53 li31 e55 tui11 cha11,,
ZF209P2101_242.wav,站內有行李置物櫃服務,車站內底有行李置物櫃服務,cha11 cam55 nui55 de31 rhiu11 hang53 li55 zhi55 bbu43 kui55 fu55 bbu55,,
ZF209P2101_243.wav,請問我的大型行李要放在哪裡,請問𠊎个大型行李愛囥在哪位,ciang31 mun31 ngai53 e55 tai55 hin53 hang53 li31 oi31 kong31 da55 ni55 bbi55,,
ZF209P2101_244.wav,請問這附近的捷運站在哪裡,請問這就近个捷運站在哪位,ciang31 mun31 lia24 ciu55 kung11 e55 cieb43 bbin55 cam55 da55 ni55 bbi55,,
ZF209P2101_245.wav,這裡最受歡迎的餐點是什麼,這頭得人歡迎个餐點係麼个,li24 tio53 dad24 ngin53 fan11 rhiang31 e55 can11 deem31 he55 bboo24 gai31,,
ZF209P2101_246.wav,我們可以點餐了麻煩你,𠊎人會用點餐啊麻煩你,ngai53 ngin53 bboo55 rhung55 deem31 can11 a11 ma53 fan53 hen53,,
ZF209P2101_247.wav,請問房價有包含早餐嗎,請問房間價數有包含早頓無,ciang31 mun31 fong53 geen11 ga31 su31 rhiu11 bau11 ham53 zoo31 dung31 mo53,,
ZF209P2101_248.wav,現在馬上請急診醫師為您看診,這下隨請急診醫生拁你䀴診,li24 ha55 sui53 ciang31 gid24 zhin31 rhi11 sen11 ga11 hen53 ngiang31 zhin31,,
ZF209P2101_249.wav,您好我可以來這裡問路嗎,你好𠊎會用來這問路無,hen53 hoo31 ngai53 bboo55 rhung55 loi53 lia24 mun31 lu55 mo53,,
ZF209P2101_250.wav,下次再約時間一起閒聊,後次擺正擱約時間共下坐坐个,hio55 ci31 bai31 zhang31 goo24 rhio24 shi53 geen11 kung55 ha55 coo11 coo11 e11,,
ZF209P2101_251.wav,中午很熱不可以出去運動,當晝頭恁誠熱毋好出去運動,dong11 zhiu31 teu53 ngin31 shang53 ngied43 m55 hoo31 chid24 kui31 bbin55 tung55,,
ZF209P2101_252.wav,客家人用福菜當伴手禮相當受歡迎,客人用覆菜做等路真受歡迎,ka24 ngin53 rhung55 fu24 coi31 zoo31 den31 lu55 zhin11 shiu11 fan55 rhiang31,,
ZF209P2101_253.wav,爺爺有糖尿病不能吃太甜,阿公有糖尿病毋會用食傷甜,a11 gung11 rhiu11 tong53 niau55 piang55 m11 bboi55 rhung55 shied43 shiong55 teem53,,
ZF209P2101_254.wav,請問貴姓我姓黃名叫大民,請問貴姓𠊎姓黃名大民,ciang31 mun31 gui31 sang31 ngai53 sang31 bbong53 miang53 tai55 min53,,
ZF209P2101_255.wav,夏天很熱穿短袖就可以了,熱天真熱著短衫袖就會用啊,ngied43 teen11 zhin11 ngied43 zhoo24 don31 sam11 ciu55 ziu55 bbue55 rhung55 a31,,
ZF209P2101_256.wav,可以請你幫我們拍張照嗎,會用請你拁𠊎人翕一張相無,bboo55 rhung55 ciang31 hen53 ga11 ngai53 ngin53 hib24 id24 zhong11 siong31 mo53,,
ZF209P2101_257.wav,請問這附近的公車站牌在哪裡,請問這就近个公車站牌在哪位,ciang31 mun31 lia24 ziu11 kung55 e55 gung11 cha11 cen55 pe53 da55 ni55 bbi55,,
ZF209P2101_258.wav,請問這班車有到苗栗車站嗎,請問這班車有到位苗栗車頭無,ciang31 mun31 li24 ban11 cha11 rhiu11 doo31 bbi55 mio53 lid43 cha11 tio53 mo53,,
ZF209P2101_259.wav,下車時請注意後方來車,落車个時請注意後背个來車,loo55 cha11 e55 shi53 ciang31 zhi31 rhi31 hio55 bue31 e55 loi53 cha11,,
ZF209P2101_260.wav,請問這附近還有哪些觀光景點,請問這就近猶有哪兜觀光景點,ciang31 mun31 lia24 kiu55 kung11 ia53 rhiu11 ni55 dio11 guan11 gung11 gin31 deem31,,
ZF209P2101_261.wav,這是找給您的錢這是您的發票,這係找你个錢這係你个發票,lia24 he55 zau55 hen53 e55 cien53 lia24 he55 hen53 e55 fad24 pio31,,
ZF209P2101_262.wav,我想要一間視野好的房間,𠊎想討愛一間視線好个房間,ngai53 siong55 too31 oi31 id24 geen11 shi55 sien31 hoo31 e55 pung53 geen11,,
ZF209P2101_263.wav,請問我可以來這裡借用輪椅嗎,請問𠊎會用來這借輪椅用無,ciang31 mun31 ngai53 bbue55 rhung55 loi53 lia24 zia24 lun53 i31 iong55 mo53,,
ZF209P2101_264.wav,這是醫院的門診表請您參考,這係病院个門診表請你參考,lia24 he55 piang55 rhin11 e55 mun53 zhin31 bio31 ciang31 hen53 cam11 koo31,,
ZF209P2101_265.wav,生日快樂身體健康萬事如意,生日快樂身體康健萬事如意,sang11 rhid24 kuai31 loo55 shin11 te31 kung11 kien55 bban55 su55 rhi53 rhi31,,
ZF209P2101_266.wav,客家文化園區經常舉辦展覽活動,客家文化園區輒輒舉辦展覽活動,ka24 ga11 bbun53 fa31 bbien53 kiu11 ciab43 ciab43 gi31 peen55 deen31 lam31 ua55 tung55,,
ZF209P2101_267.wav,您好請問有什麼需要協助的嗎,你好請問有麼个愛鬥相共个無,hen53 hoo31 ciang31 mun31 rhiu11 bboo24 gai31 oi31 dio31 siong11 kung55 e55 mo53,,
ZF209P2101_268.wav,請問有飯店到機場的接駁車嗎,請問有飯店去到機場个接駁車無,ciang31 mun31 rhiu11 pon55 deem31 kui31 doo31 gi11 chong53 e55 ziab24 boo24 cha11 mo53,,
ZF209P2101_269.wav,您記得上次做健康檢查的時間嗎,你記得上擺做健康檢查个時間無,hen53 gi31 ded24 shiong55 bai31 zoo31 gien11 kung11 giam31 za11 e55 shi53 geen11 mo53,,
ZF209P2101_270.wav,我要索取市民免費公車的時刻表,𠊎討討市民免費公車个時刻表,ngai53 too31 too31 shi55 men53 mien31 fui31 gung11 cha11 e55 shi53 kied24 bio31,,
ZF209P2101_271.wav,別一直看電視眼睛會看壞掉,毋好直直䀴電視目珠會䀴壞去,m55 hoo31 chid43 chid43 ngiang31 teen55 shi55 mud24 zhi11 bboo55 ngiang31 fai55 kui31,,
ZF209P2101_272.wav,該起床了快去洗臉刷牙,好跋起來啊較緊去洗面洗牙,hoo55 ba24 ki31 loi53 a31 ka31 gin31 kui31 sie31 mien31 sie31 nga53,,
ZF209P2101_273.wav,你今天穿得好漂亮要去喝喜酒是嗎,你今日著到恁派頭討去食酒係無,hen53 gin11 ngid24 zhoo24 doo31 ngin31 pai31 teu53 too31 kui31 shied43 ziu31 he55 mo53,,
ZF209P2101_274.wav,您可以先上臺鐵網站查詢火車時刻,你會用先上臺鐵網站查詢火車時刻,hen53 bboo55 rhung55 sien11 shong11 tai53 teed24 miong31 cam55 ca53 sun53 foo31 cha11 shi53 kiod24,,
ZF209P2101_275.wav,請問南下的高鐵要在哪個月臺上車,請問落南个高鐵愛在哪個月臺上車,ciang31 mun31 loo55 nam53 e55 goo11 teed24 oi31 da55 ni55 gai31 ngied43 tai53 shiong11 cha11,,
ZF209P2101_276.wav,飯店的房間裡有提供免費網路嗎,飯店个房間內底有提供免費網路無,pong55 deen31 e55 fong53 geen11 nui55 de31 rhiu11 te55 giung11 mien31 fui31 miong31 lu55 mo53,,
ZF209P2101_277.wav,您的體溫是攝氏三十六度半正常,你个體溫係攝氏三十六度半正常,hen53 e55 te31 bbun11 he55 lie24 shi31 sam11 shib43 liu24 du55 ban31 zhin31 shiong53,,
ZF209P2101_278.wav,您有帶健保卡嗎我先幫您掛號,你有隨健保卡無𠊎先拁你掛號,hen53 rhiu11 sui53 kien55 boo31 ka31 mo53 ngai53 sien11 ga11 hen53 gua31 hoo55,,
ZF209P2101_279.wav,請問您有來過我們醫院就診嗎,請問你有來過𠊎人病院䀴診過無,ciang31 mun31 hen53 rhiu11 loi53 goo31 ngai53 ngin53 piang55 inn11 ngiang31 zhin31 goo31 mo53,,
ZF209P2101_280.wav,請問想在路邊設攤該如何申請,請問想討在路脣排擔愛仰子申請,ciang31 mun31 siong55 too31 da55 lu55 fin53 pe53 dam11 oi31 ngiong55 zu31 shin11 cin31,,
ZF209P2101_281.wav,請問要搭的這班車在第幾月臺上車,請問討坐个這班車在第幾*多月臺上車,ciang31 mun31 too31 coo11 e55 li24 ban11 cha11 da55 ti55 gi31 *doo11 gio33 ngied43 tai53 shiong11 cha11,,
ZF209P2101_282.wav,請問我要上車投錢還是下車再投錢,請問𠊎愛上車囥錢猶係落車正囥錢,ciang31 mun31 ngai53 oi31 shiong55 cha11 kong31 cien53 ia53 he55 loo55 cha11 zhiang31 kong31 cien53,,
ZF209P2101_283.wav,附餐有哪些跟甜點請幫我介紹,附餐有哪兜个和甜點請拁𠊎紹介,fu55 con11 rhiu11 ni55 dio11 e11 ham55 teem53 deem31 ciang31 ga11 ngai53 shio31 goi31,,
ZF209P2101_284.wav,醫師我肚子好像吃壞了很不舒服,醫生𠊎若像食壞食肚啊真艱難,rhi11 sien11 ngai53 na31 ciong55 shied43 fai55 shid43 du31 a11 zhin11 gan11 nan53,,
ZF209P2101_285.wav,最近常常咳嗽流鼻水可能是感冒了,這站不時咳嗽流濞可能係寒著啊,li24 cam55 bud24 shi53 kem31 seu31 lau53 pinn55 koo31 len53 he55 hon53 choo55 a11,,
ZF209P2101_286.wav,請問您要訂醫院伙食嗎有吃素嗎,請問你討訂病院个伙食無有食齋無,ciang31 mun31 hen53 too31 den31 piang55 inn11 e55 foo31 shid43 mo53 rhiu11 shied43 zai11 mo53,,
ZF209P2101_287.wav,請問我要帶什麼證件來辦老人年金,請問𠊎愛隨麼个證件來辦老人年金,ciang31 mun31 ngai53 oi31 sui53 bboo24 gai31 zhin31 kien55 loi53 peen55 loo31 ngin53 neen53 gim11,,
ZF209P2101_288.wav,請問進房與退房的時間是什麼時候呢,請問入蹛和退房間个時間係麼个時務咧,ciang31 mun31 ngib43 dai31 ham55 te55 fong53 geen11 e55 shi53 geen11 he55 bboo24 gai31 shi53 bbu55 le11,,
ZF209P2101_289.wav,太好了我很喜歡這雙鞋子剛好有折扣,足好个𠊎真佮意這雙鞋堵好有打折,ziu24 hoo31 e11 ngai53 zhin11 ga24 rhi31 li24 song11 he53 du31 hoo31 rhiu11 da31 zhed43,,
ZF209P2101_290.wav,我房間冷氣不涼可以來幫我看看嗎,𠊎房間个冷氣無會涼會用來䀴望下無,ngai53 fong53 geen11 e55 ling55 ki31 mo53 bbu55 liong53 bbue55 rhung55 loi53 ngiang31 mong55 ha55 mo53,,
ZF209P2101_291.wav,我想借放行李請問可以借放多久呢,𠊎想討借囥行李請問會用借囥幾久咧,ngai53 siong55 too31 zia24 kong31 hang53 li31 ciang31 mun31 bboo55 rhung55 zia24 kong31 gi31 giu31 le11,,
ZF209P2101_292.wav,您好請坐請問有什麼能為您服務的嗎,你好請坐請問有麼个會用拁你服務个無,hen53 hoo31 ciang31 coo11 ciang31 mun31 rhiu11 bboo24 gai31 bbue55 rhung55 ga11 hen53 fu55 bbu55 e55 mo53,,
ZF209P2101_293.wav,我家裡整理出一批書籍請問有哪裡可以捐嗎,𠊎屋下整理出一墩書請問會用捐去哪位,ngai53 bbu24 ha11 zhen31 li31 chid24 id24 dun11 shi11 ciang31 mun31 bbue55 rhung55 gien11 kui31 ni55 bbi55,,
ZF209P2101_294.wav,我會晚一點到達請保留我預訂的房間,𠊎會較慢一兜到位請保留𠊎註文个房間,ngai53 bbue55 ka31 meen55 id24 dio11 doo31 bbi55 ciang31 boo31 liu53 ngai53 zhi31 bbun53 e55 fong53 geen11,,
ZF209P2101_295.wav,我家附近的路燈故障了請派專人來修理,𠊎屋下就近个路燈故障啊請派專人來修理,ngai53 bbu24 ha11 ciu55 kung55 e55 lu55 den11 gu31 chong53 a11 ciang31 pai31 zhuan11 ngin53 loi53 siu11 li31,,
ZF209P2101_296.wav,我的錢包不見了請問最近的警察局在哪裡,𠊎个錢包毋見去啊請問頭近个警察局在哪位,ngai53 e55 cien53 bau11 m11 gien55 kui31 a31 ciang31 mun31 tio53 kun11 e55 gin31 cad24 kiu55 da55 ni55 bbi55,,
ZF209P2101_297.wav,您的血壓有些偏高要注意身體變化喔,你个血壓有較高一兜仔 愛注意身體个變化哦,hen53 e55 fied24 ab24 rhiu11 ka31 goo11 id24 dio11 a53 oi31 zhi31 rhi31 shin11 te31 e55 bien31 fa31 o24,,
ZF209P2101_298.wav,頭痛很多天了請幫我檢查是哪方面的問題,頭那疾真多日啊 請拁𠊎檢查係哪位个問題,teu53 na53 cid43 zhin11 doo11 ngid24 a11 ciang31 ga11 ngai53 giam31 za11 he55 na55 bbi55 e55 bbun55 te53,,
ZF209P2101_299.wav,公車站牌在市政府正門出去右手邊就看得到,公車站牌在市政府正門出去斡正手裡即會䀴著啊,gung11 cha11 cam11 pe53 da55 shi55 zhin31 fu31 zhin31 mun53 chid24 kui31 uad43 zhang31 shiu31 le31 cid43 bbue55 ngiang31 choo55 a11,,
ZF209P2101_300.wav,我家附近有流浪狗可以請你們派人去處理嗎,𠊎屋下就近有流浪狗會用請你人派人來處理無,ngai53 bbu24 ha11 ciu55 kung55 rhiu11 liu53 long55 gio31 bbue55 rhung55 ciang31 hen53 ngin53 pai31 ngin53 loi53 chi31 li31 mo53,,
ZF209Q2003_001.wav,螢火蟲這幾年每到國曆四月中到五月初,火焰蟲這幾*下年見到位新曆四月中到五月初,foo31 rhiam55 chung53 lia24 gi31* ha55 gia33 neen53 gien31 doo31 bbi55 sin11 lid43 si31 ngied43 zhung11 doo31 m31 ngied43 cu11,,
ZF209Q2003_002.wav,是油桐花開的季節同時又是我們中部螢火蟲最活耀的時候,係油桐花開个季節又係𫣆人中部火焰蟲大出个時務,he55 rhiu53 tung53 fa11 koi11 e55 gui31 zied24 rhiu55 he55 een11 ngin53 zhung11 pu55 foo31 rhiam55 chung53 tai55 chid24 e55 shi53 bbu55,,
ZF209Q2003_003.wav,苗栗臺中靠山的地方有很多生意人,苗栗臺中偎山个所在有真多生理人,miau53 lid43 tai53 zhung11 bba31 san11 e55 su31 cai55 rhiu11 zhin11 doo11 sen11 li31 ngin53,,
ZF209Q2003_004.wav,用白天賞桐花晚間探訪螢火蟲的活動來打廣告,用日時頭䀴桐花夜時頭探火焰蟲个活動來廣告,rhung55 rhid24 shi53 tio53 ngiang31 tung53 fa11 rhia55 shi53 tio53 tam31 foo31 rhiam55 chung53 e55 ua55 tung55 loi53 gung31 goo31,,
ZF209Q2003_005.wav,吸引來自臺灣各地的客人,餳來臺灣各地个人客,siann53 loi53 tai53 bban53 goo11 ti55 e55 ngin53 ka24,,
ZF209Q2003_006.wav,在這段時間中部地區的觀光景點天天都人擠人,在這站時間中部地區个觀光景點逐日都人尖人,da55 li24 cam55 shi53 geen11 zhung11 pu55 ti55 ki11 e55 guan11 gung11 gin31 deem31 tu55 ngid24 doo55 ngin53 ziam11 ngin53,,
ZF209Q2003_007.wav,也把這些生意人的錢袋塞得滿滿的,嘛拁這兜生理人个錢袋塞到淰淰,ma11 ga11 li24 dio11 sen11 li31 ngin53 e55 cien53 toi55 sad24 doo31 neem11 neem11,,
ZF209Q2003_008.wav,油桐花開得滿山像下雪真的是很漂亮的風景,滿山白雪雪个油桐花開正經係真靚个風景,man31 san11 pa55 sied24 sied24 e55 rhiu53 tung53 fa11 koi11 zhin31 ging11 he55 zhin11 ziang11 e55 fung11 gin31,,
ZF209Q2003_009.wav,黃昏過後整群的螢火蟲又會帶給客人不一樣的享受,到烏昏了後歸陣个火焰蟲又會隨得人客無共款个享受,doo31 bbu11 fun11 liau31 hio55 gui11 chin55 e55 foo31 rhiam55 chung53 rhiu55 bbue55 sui53 dad24 ngin53 ka24 mo53 kung55 kuan31 e55 hiong31 shiu55,,
ZF209Q2003_010.wav,因為這樣客人看花賞螢火蟲笑咪咪,因為按人客䀴花賞火焰蟲笑噳噳,in11 bbui11 en24 ngin53 ka24 ngiang31 fa11 song31 foo31 rhiam55 chung53 sio31 ngi11 ngi11,,
ZF209Q2003_011.wav,生意人算錢也算得笑嘻嘻,生理人嘛算錢算到嘴笑鼻噳,sen11 li31 ngin53 ma11 son31 cien53 son31 doo31 zhe31 sio31 pinn55 ngi11,,
ZF209Q2003_012.wav,螢火蟲對我們這些鄉下小孩而言實在沒有什麼稀奇,火焰蟲對𠊎人這兜莊下細子來講實在無麼个,foo31 rhiam55 chung53 doi31 ngai53 ngin53 li24 dio11 zong11 ha11 se31 zu31 loi53 gong31 shid43 cai55 mo53 bboo24 gai31,,
ZF209Q2003_013.wav,就像春天開花秋天落葉那麼自然,即像春天開花秋天落葉恁自然,cid43 ciong55 chin11 teen11 koi11 fa11 ciu11 teen11 loo55 rhiab43 ngin31 cu55 rhien53,,
ZF209Q2003_014.wav,記得我還是小孩子的時候,記得𠊎做細子遐下,gi31 ded24 ngai53 zoo31 se31 zu31 ga24 ha55,,
ZF209Q2003_015.wav,夏天吃完晚飯媽媽還在廚房整理收拾,熱天食飽夜阿依猶在灶下撿揫,ngied43 teen11 shied43 bau31 rhia55 a11 i55 ia53 da55 zoo31 ha11 giam31 ciu11,,
