檔名,中文,客語漢字,客語拼音,標籤,備註
DF102L2002_009.wav,我的東西掉下去了你可以幫我撿嗎,吾東西跌落去咧你使得同𠊎拈無,nga33 dung33 si33 died21 log54 hi33 le33 hn113 sii31 ded21 tung113 ngai113 ngiam33 mo113,,「去」有兩讀，此處無誤
DF102L2002_010.wav,除了工作以外家庭生活也非常重要,除撇工作以外家庭生活乜已重要,chu113 ped21 gung33 zog21 rhi113 nguai53 ga33 tin113 sen33 fad54 me33 i53 chung53 rheu53,,
DF102L2002_011.wav,午時小睡片刻下午做事比較有精神,當晝眠一下過晝做事較有精神,dong33 zhiu53 min113 rhid21 ha53 go53 zhiu53 zo53 she53 ka33 rhiu33 zin33 shin113,,
DF102L2002_012.wav,他手扭到去給推拿師推回去,厥手骨偏著去分拳頭師傅撨轉去,gia33 shiu31 gud21 pien33 do31 ki53 bun33 kien113 teu113 sii33 fu53 ciau113 zhon31 hi33,,「去」有兩讀，此處無誤
DF102L2002_013.wav,阿國去買醬油到現在還沒回來是跑去哪,阿國去買豆油到今吂轉係瀉去哪,a33 guad21 ki33 mai33 teu53 rhiu113 do53 gim33 mang113 zhon31 he33 sia53 ki33 ne53,,
DF102L2002_014.wav,今年蘿蔔價格便宜所以多醃了很多缸,今年菜頭價數便宜所以加滷真多缸,gim33 ngien113 coi53 teu113 ga53 sii53 pien113 ngi113 so31 rhi113 ga33 lu33 zhin33 do33 gong33,,
DF102L2002_015.wav,他聽到這些傷人的話氣得跳腳,佢聽著這兜傷人个話譴都蹦跳,gi113 ten33 do31 lia31 deu33 shong33 ngin113 gai33 fa53 kien31 do33 bang31 tiau113,,
DF102L2002_016.wav,在家裡我排行老大底下還有三個妹妹,在屋家𠊎座大下背還有三個老妹,to33 vug21 ka33 ngai113 co53 tai53 ha33 boi53 han113 rhiu33 sam33 gai53 lo31 moi53,,
DF102L2002_017.wav,媽媽生日爸爸要自己做蛋糕,阿姆生日阿爸愛自家做雞卵糕,a33 me33 sang33 ngid21 a33 ba33 oi33 cid21 ga33 zo53 gie33 lon31 go33,,
DF102L2002_018.wav,做人要能自我約束才會得到他人的尊重,做人愛自重正會得著別儕个尊重,zo53 ngin113 oi33 cii53 chung53 zhang33 voi33 ded21 do31 ped54 sa113 gai33 zun33 chung53,,
DF102L2002_019.wav,做生意口才要好要懂得和人交際,做生理嘴碼愛好愛曉得同人交際,zo53 sen33 li33 zhoi53 ma33 oi33 ho31 oi33 hiau31 ded21 tung113 ngin113 gau33 zi53,,
DF102L2002_020.wav,斑鳩和鴿子差不多大很多人分不清楚,斑鴿同月鴿差毋多大已多人分毋清,ban33 gab21 tung113 ngied54 gab21 cam53 m113 do33 tai53 i53 do33 ngin113 fun33 m113 cin33,,
DF102L2002_021.wav,這湯很燙你走開一點才不會燙到,這湯當燒你行開兜正毋會熝著,lia31 tong33 dong33 sheu33 hn113 hang113 koi33 deu35 zhang33 m113 voi33 lug54 do31,,
DF102L2002_022.wav,如此惡劣的天氣你怎麼會來,打狗毋出門个天時你仰脣會弄緊來,da31 gieu31 m113 chud21 mun113 gai33 tien33 shi113 hn113 ngiong31 shun113 voi33 nung53 gin31 loi113,,
DF102L2002_023.wav,這麼大的人了肚子餓就自己去廚房弄吃的,恁大人咧肚屎枵斯自家去灶下變食,an31 tai53 ngin113 le33 du31 shi31 iau33 sii33 cid21 ga33 ki33 zo53 ha33 bien53 shid54,,
DF102L2002_024.wav,你再這樣動作慢吞吞的待會兒會趕不上車,你過恁泥慢趖趖等下會赴毋著車枋,hn113 go53 an31 ne113 man53 so113 so113 den31 ha53 voi33 fu53 m113 do31 cha33 biong33,,
DF102L2002_025.wav,水災過後河水嘩啦嘩啦的湧出,做大水過後河壩水啵啵滾拚緊出,zo53 tai53 shui31 go53 heu53 ho113 ba53 shui31 bo53 bo53 gun31 biang53 gin31 chud21,,
DF102L2002_026.wav,聽說這間餐廳很高級要去吃看看嗎,這餐廳聽講當高級愛去食看無,lia31 con33 ten33 ten33 gong31 dong33 go33 gib21 oi33 ki33 shid54 kon53 mo113,,
DF102L2002_027.wav,若不努力些功課會跟不上別人,若無較煞猛兜功課會跈人毋著,na33 mo113 ka33 sad21 mang33 deu35 gung33 ko53 voi33 ten113 ngin113 m113 do31,,
DF102L2002_028.wav,下課時小孩子會結伴來打彈珠,下課个時節細人會湊伴來打他瑪珠,ha53 ko53 gai33 shi113 zied21 se53 ngin113 voi33 ceu53 pan33 loi113 da31 ta53 ma31 zhu35,,「他瑪珠」跟「鐵馬」一樣屬特殊讀音，需用上揚調，此處無誤
DF102L2002_029.wav,他倆非常會爭辯說沒兩句話就吵架,佢兩儕已會詏嘴講無兩句話斯冤家,gi113 liong31 sa113 i53 voi33 au53 zhoi53 gong31 mo113 liong31 gi53 fa53 sii33 rhen33 ga33,,
DF102L2002_030.wav,如果生活過得去誰還會去當乞丐,若係生活過得去麼人還會去做乞食,na33 he33 sen33 fad54 go53 ded21 ki53 ma31 ngin113 han113 voi33 hi33 zo53 kied21 shid54,,「去」有兩讀，此處無誤
DF102L2002_031.wav,這桌菜煮得一點味道都沒有不吸引人吃,這桌菜煮都無鹹無纖毋餳人食,lia31 zog21 coi53 zhu31 do33 mo113 ham113 mo113 siam33 m113 sia113 ngin113 shid54,,
DF102L2002_032.wav,喝這麼多茶還不尿尿膀胱會爆掉喔,食恁多茶還毋屙尿尿泡會砰撇哦,shid54 an31 do33 ca113 han113 m113 o33 ngiau53 ngiau53 pau53 voi33 bang53 ped21 o31,,「砰」此處應讀bong53，發音人念bang53，改標音
DF102L2002_033.wav,現在有暖氣機冬天不必用火缽在火上烘,這下有暖氣機寒天毋使用火缽焙火,lia31 ha53 rhiu33 non33 ki53 gi33 hon113 tien33 m113 sii31 rhung53 fo31 bad21 poi53 fo31,,
DF102L2002_034.wav,工人挖馬路不慎將水管挖斷了,工人挖大路毋堵好同水管挖斷撇,gung33 ngin113 vag21 tai53 lu53 m113 du31 ho31 tung113 shui31 guan31 vag21 ton33 ped21,,
DF102L2002_035.wav,下雨天玩到衣服溼溼的討罵是嗎,落雨天搞去衫褲溼溼賺罵係無,log54 rhi31 tien33 gau31 hi33 sam33 ku53 shib21 shib21 con53 ma53 he53 mo113,,「去」有兩讀，此處無誤
DF102L2002_036.wav,萬丈深潭難觸底不知哥哥哪樣心,萬丈深潭難打底毋知哥哥哪樣心,van53 chong53 chim33 tam113 nan113 da31 de31 m113 di33 go33 go33 ne53 rhong53 sim33,,
DF102L2002_037.wav,小便會痛要去看泌尿科醫生,屙尿會疾愛去分泌尿科先生看,o33 ngiau53 voi33 cid54 oi33 ki33 bun33 bi53 ngiau53 ko33 sin33 sen33 kon53,,
DF102L2002_038.wav,痛風發作痛苦萬分痛得受不了,痛風擎起來抽筋縮脈疾去佇毋著,tung53 fung33 kia113 ki31 loi113 chiu33 gin33 sog21 mag21 cid54 ki33 du53 m113 diau113,,
DF102L2002_039.wav,去自助餐廳吃飯有很多菜可以挾,去自助餐廳食飯有當多菜好挾,hi33 cii53 cu53 con33 ten33 shid54 pon53 rhiu33 dong33 do33 coi53 ho31 giab54,,「去」有兩讀，此處無誤
DF102L2002_040.wav,毛毛雨越下越大頭髮都淋溼了,雨毛越來越粗頭那毛都涿去溼溼,rhi31 mo35 rhed54 loi113 rhed54 cu33 teu113 na113 mo33 do33 dug21 hi33 shib21 shib21,,「去」有兩讀，此處無誤
DF102L2002_041.wav,我腳上那塊瘀青這麼多天了還不得消退,吾腳項該搭烏青恁多日咧還毋得退,nga33 giog21 hong33 gai53 dab54 vu33 ciang33 an31 do33 ngid21 le33 han113 m113 ded21 tui53,,
DF102L2002_042.wav,半夜不睡覺在那一直製造煩人的聲響做什麼,半夜毋睡目在該矻矻搉搉做麼个,ban53 rha53 m113 shoi53 mug21 to33 gai53 kid54 kid54 kog54 kog54 zo53 ma31 gai33,,
DF102L2002_043.wav,他很聰明舉一反三不用多解釋,佢已聰明一踢三通毋使加講,gi113 i53 cung33 min113 rhid21 ted21 sam33 tung33 m113 sii31 ga33 gong31,,
DF102L2002_044.wav,你的褲子怎麼鬆鬆的鬆緊帶鬆掉了是嗎,若个褲做麼落落勼帶鬆撇係無,ngia33 gai33 ku53 zo53 ma31 lau53 lau53 giu53 dai53 sung33 ped21 he53 mo113,,
DF102L2002_045.wav,阿麗很有禮貌看到人就會打招呼,阿麗當有禮貌看著人斯會喊人,a33 li53 dong33 rhiu33 li33 mau53 kon53 do31 ngin113 sii33 voi33 hem33 ngin113,,
DF102L2002_046.wav,屋簷下有鳥築巢小鳥整天喧鬧吵雜著,簷脣下有鳥做竇鳥子歸日啁啁滾,rham113 shun113 ha33 rhiu33 diau35 zo53 deu53 diau35 zii31 gui33 ngid21 zio53 zio53 gun31,,
DF102L2002_047.wav,現代人較少在出嫁當天哭泣了,這下个人較少在行嫁該日噭眵咧,lia31 ha53 gai33 ngin113 ka33 sheu31 to33 hang113 ga53 gai53 ngid21 gieu53 zhi33 le33,,
DF102L2002_048.wav,除夕晚上吃團圓飯大家有說有笑,年三十暗晡食團圓飯大家有講有笑,ngien113 sam33 shib54 am53 bu33 shid54 ton113 rhen113 pon53 tai53 ga33 rhiu33 gong31 rhiu33 siau53,,
DF102L2002_049.wav,他的手很靈活手製車縫樣樣都會,厥手當生活攣衫車衫褲項項都會,gia33 shiu31 dong33 sen33 fad54 lion113 sam33 cha33 sam33 ku53 hong53 hong53 do33 voi53,,
DF102L2002_050.wav,阿貴從這一頭找到那一頭一樣沒找到,阿貴對這片頭尋到該片頭共樣尋無,a33 gui53 dui53 lia31 pien31 teu113 cim113 do53 gai53 pien31 teu113 kiung53 rhong53 cim113 mo113,,
DF102L2002_051.wav,這個小孩好動坐不住一直東張西望,這個細孲像屎缸蟲緊看這看該,lia31 gai53 se53 o113 ciong53 shi31 gong33 chung113 gin31 kon53 lia31 kon53 gai53,,
DF102L2002_052.wav,經過這麼多年還是會想到那件事,經過恁多年還係會想著該件事,gin33 go53 an31 do33 ngien113 han113 he53 voi33 siong31 do31 gai53 kien53 sii53,,
DF102L2002_053.wav,有些人很沒道德垃圾丟進溝渠裡,有兜人真無道德垃圾擲落圳溝肚,rhiu33 deu33 ngin113 zhin33 mo113 to53 ded21 la31 sab21 deb54 log54 zhun53 gieu33 du31,,
DF102L2002_054.wav,他的媳婦肚子那麼大恐怕是雙胞胎喲,厥心臼肚屎恁大粒怕係雙胞卵哦,gia33 sim33 kiu33 du31 shi31 an31 tai53 liab54 pa53 he33 sung33 ba35 lon31 o33,,
DF102L2002_055.wav,有病要拿藥單到藥局請藥劑師配藥,有病愛拿藥單去藥局請藥劑師合藥,rhiu33 piang53 oi33 na33 rhog54 dan35 ki33 rhog54 kiug54 ciang31 rhog54 zi53 sii33 gag21 rhog54,,「合」正確讀音應是gab21，此處發音人念gag21
DF102L2002_056.wav,姊姊要嫁人父母心裡感到很捨不得,阿姊愛嫁爺哀心肝肚試著真毋盼得,a33 ze53 oi33 ga53 rha113 oi33 sim33 gon33 du31 chi53 do31 zhin33 m113 pan53 ded21,,
DF102L2002_057.wav,新娘看起來很年輕可能才二十歲而已,新娘看起來當後生怕二十歲忒等,sin33 ngiong113 kon53 ki31 loi113 dong33 heu53 sang33 pa53 ngi53 shib54 se53 ted21 nen35,,
DF102L2002_058.wav,爸爸偷偷藏錢想要買香菸被媽媽發現,阿爸㘝錢想愛買菸分阿姆發現,a33 ba33 ngiab21 cien113 siong31 oi33 mai33 rhen33 bun33 a33 me33 fad21 hien53,,
DF102L2002_059.wav,你幫爺爺把熱水舀進水桶順便提去浴室裡,你同阿爹盤水順續擐到浴堂項,hn113 tung113 a33 da33 pan113 shui31 sun53 sua53 kuan53 do53 rhog54 tong113 hong33,,
DF102L2002_060.wav,弟弟今天娶老婆是伯母做的媒人,老弟今晡日討餔娘係伯姆做个媒人,lo31 te33 gim33 bi33 ngid21 to31 bu33 ngiong113 he53 bag21 me33 zo53 gai33 moi113 ngin113,,
DF102L2002_061.wav,他從來就很懶散叫他工作他情願睡板凳,佢自溜斯當懶骨喊佢做事佢甘願攋凳板,gi113 cii53 liu53 sii33 dong33 nan33 gud21 hem33 gi113 zo53 she53 gi113 gam33 ngien53 lai113 den53 ban31,,
DF102L2002_062.wav,阿明做事一碼歸一碼不會亂來,阿明做事一還一二還二毋會濫糝來,a33 min113 zo53 sii53 rhid21 van113 rhid21 ngi53 van113 ngi53 m113 voi33 lam31 sam31 loi113,,
DF102L2002_063.wav,阿日哥做的是粗重的工作每天回家就一副快死了的樣子,阿日哥做个係粗事逐日轉來硬硬斯會勯撇,a33 ngid21 go33 zo53 gai33 he53 cu33 she53 dag21 ngid21 zhon31 loi113 ngiang53 ngiang53 sii33 voi33 shen33 ped21,,
DF102L2002_064.wav,高湯燉筍乾或是拿來煮湯都很好吃,肥湯炆筍乾抑係拿來炆湯通體當好食,pui113 tong33 vun113 sun31 gon33 rha33 he33 na33 loi113 vun113 tong33 tung33 ti31 dong33 ho31 shid54,,
DF102L2002_065.wav,這些紙箱沒疊好請你幫我弄好,這兜紙箱無疊好請你同𠊎裝好勢來,lia31 deu33 zhi31 siong35 mo113 tiab54 ho31 ciang31 hn113 tung113 ngai113 zong33 ho31 she53 loi113,,
DF102L2002_066.wav,媽媽拉肚子什麼都不能吃只有稀飯能吃,阿姆屙痢肚麼个都食毋得單淨食糜忒等,a33 me33 o33 li53 du31 ma31 gai33 do33 shid54 m113 ded21 dan33 ciang53 shid54 moi113 ted21 nen35,,
DF102L2002_067.wav,足不出戶外面有什麼事情你也不知道,三步腳都毋出門外背有麼个事你乜毋知,sam33 pu53 giog21 do33 m113 chud21 mun113 ngo53 boi53 rhiu33 ma31 gai33 sii53 hn113 me33 m113 di33,,
DF102L2002_068.wav,他們兩人的衝突在里長的排解下解決了,厥兩人个衝突在里長个排解下解決咧,gia33 liong31 ngin113 gai33 cung33 tud54 to33 li33 zhong31 gai33 pai113 gai31 ha53 gai31 gied21 le33,,
DF102L2002_069.wav,你如果都不跟人打招呼會被人家說是啞巴,你若係總毋同人相借問會分人講係啞狗,hn113 na33 he33 zung31 m113 tung113 ngin113 siong33 zia53 mun53 voi33 bun33 ngin113 gong31 he33 a31 gieu31,,
DF102L2002_070.wav,老師說他長得很秀氣可惜寫字很潦草,先生講佢生來恁幼秀可惜寫字恁潦草,sin33 sen33 gong31 gi113 sang33 loi113 an31 rhiu53 siu53 ko31 sid21 sia31 sii53 an31 lo53 co53,,「潦草」正確讀音lo21 co31，此處發音人念lo53 co53
DF102L2002_071.wav,這小孩很頑皮才一眨眼他就跑去馬路上了,這細人當蠻皮一𥍉目佢斯瀉去大路項咧,lia31 se53 ngin113 dong33 man113 pi113 rhid21 ngiab21 mug21 gi113 sii33 sia53 hi33 tai53 lu53 hong33 le33,,「去」有兩讀，此處無誤
DF102L2002_072.wav,現在用機器刻印章比較多手工刻的比較少了,這下刻印用機器較多手工刻个較少咧,lia31 ha53 kad21 rhin53 rhung53 gie33 ki53 ka33 do33 shiu31 gung33 kad21 gai33 ka33 sheu31 le33,,
DF102L2002_073.wav,聽說那艘船遇到颱風沉下去死了不少人喔,聽講該隻船堵著風搓沉落去死真多人哦,ten33 gong31 gai53 zhag21 shon113 du113 do31 fung33 cai33 chim113 log54 hi33 si31 zhin33 do33 ngin113 o33,,
DF102L2002_074.wav,怎麼會好端端的嘆氣有發生什麼事情是嗎,仰會好恬恬敨大氣有發生麼个事情係無,ngiong31 voi33 ho31 diam33 diam33 teu31 tai53 ki53 rhiu33 fad21 sen33 ma31 gai33 sii53 cin113 he53 mo113,,
DF102L2002_075.wav,糟糕了我看這次可是跳入黃河也洗不清了,壞咧𠊎看這擺斯三條坑水洗毋淨咧,fai53 le33 ngai113 kon53 lia31 bai31 sii33 sam33 tiau113 kang33 shui31 se31 m113 ciang53 le31,,
DF102L2002_076.wav,那棟房子很久沒人住了牆頭牆角都是蜘蛛絲,該棟屋已久無人戴咧牆頭牆角都係蝲䗁絲,gai53 dung53 vug21 i53 giu31 mo113 ngin113 dai53 le33 ciong113 teu113 ciong113 gog21 do33 he53 la113 kia113 si33,,
DF102L2002_077.wav,剛下過大雨泥土路滑溜溜的走路要小心,大雨正落過泥路滑溜溜行路愛細義,tai53 rhi31 zhang53 log54 go53 ne113 lu53 vad54 liu53 liu53 hang113 lu53 oi33 se53 ngi53,,
DF102L2002_078.wav,蛋糕有兩塊可是你的那份被你弟弟吃掉了,雞卵糕有兩垤毋過若額分若老弟食撇咧,gie33 lon31 go33 rhiu33 liong31 de53 m113 go53 ngia33 ngiag21 bun33 ngia33 lo31 te33 shid54 ped21 le33,,
DF102L2002_079.wav,妹妹整個下午在那兒想心事沒有心思工作,老妹歸下晝在該愐心事無心性做頭路,lo31 moi53 gui33 ha33 zhiu53 to33 gai53 men31 sim33 sii53 mo113 sim33 siang53 zo53 teu113 lu53,,
DF102L2002_080.wav,小嬰兒雖然或多或少有乳臭味但是很可愛,細嬰兒雖然有多少臭乳臊毋過已得人惜,se53 o113 nga35 sui33 rhen113 rhiu33 do33 sheu31 chiu53 nen53 so33 m113 go53 i53 ded21 ngin113 siag21,,
DF102L2002_081.wav,你吃飽太閒是嗎幹麼去做愛管閒事的男子呢,你食飽忒閒係無做麼个去做插事牯呢,hn113 shid54 bau31 ted21 han113 he53 mo113 zo53 ma31 gai33 ki33 zo53 cab21 sii53 gu31 ne33,,
DF102L2002_082.wav,他看起來還很健壯沒想到這麼快就去世了,佢看來還已砸身無想著恁遽斯走撇咧,gi113 kon53 loi113 han113 i53 zab21 shin33 mo113 siong31 do31 an31 giag21 sii33 zeu31 ped21 le33,,
DF102L2002_083.wav,開車走山路整路彎彎曲曲人都坐暈了,駛車行山路歸路彎彎斡斡人坐都昂昂,sii31 cha35 hang113 san33 lu53 gui33 lu53 van33 van33 vad21 vad21 ngin113 co33 do33 ngong113 ngong113,,
DF102L2002_084.wav,有名的夜市生意很好到處都是人山人海萬頭攢動,有名个夜市生理當好滿哪都烏麻攢寨,rhiu33 miang113 gai33 rha53 shi53 sen33 li33 dong33 ho31 man33 ne53 do33 vu33 ma113 zan31 zai53,,音檔發音都無誤
DF102L2002_085.wav,我來回周密的計算還是這張保險單的條件最好,𠊎算來算去還係這張保險單个條件盡好,ngai113 son53 loi113 son53 ki53 han113 he53 lia31 zhong33 bo31 hiam31 dan35 gai33 tiau113 kien53 cin53 ho31,,
DF102L2002_086.wav,任由他怎樣解釋他的女朋友就是不相信,任在佢仰脣解釋厥女朋友斯係毋相信,rhim53 cai53 gi113 ngiong31 shun113 gai31 shid21 gia33 ng31 pen113 rhiu33 sii33 he53 m113 siong33 sin53,,
DF102L2002_087.wav,白天喝了一杯咖啡晚上就睡不著,日時頭啉撇一杯咖啡暗晡頭斯睡毋落覺,ngid21 shi113 teu113 lim33 ped21 rhid21 bui33 ga33 bi33 am53 bu33 teu113 sii33 shoi53 m113 log54 gau53,,
DF102L2002_088.wav,弟弟像是大胃王不會挑食所以吃得胖嘟嘟的,老弟係百籃肚毋會擇食因致食去肥律律,lo31 te33 he53 bag21 lam113 du31 m113 voi33 tog54 shid54 rhin33 zhi53 shid54 ki33 pui113 lud21 lud21,,
DF102L2002_089.wav,時間剛好配合不到爸爸沒辦法來學校開會,時間堵好卡著阿爸無法度來學校開會,shi113 gien33 du31 ho31 ka113 do31 a33 ba33 mo113 fab21 tu53 loi113 hog54 gau31 koi33 fui53,,
DF102L2002_090.wav,姊姊明天要去旅行正在她房間整理行裝,阿姊天光日愛去旅行當在厥間房款包袱,a33 ze53 tien33 gong33 ngid21 oi33 ki33 li31 hang113 dong33 to33 gia33 gien33 fong113 kuan31 bau33 fug54,,
DF102L2002_091.wav,這麼熱的天氣還把窗戶關得緊緊的會悶死喔,恁熱个天時還同窗門關密密會翕死哦,an31 ngied54 gai33 tien33 shi113 han113 tung113 cung33 mun113 guan33 mi33 mi33 voi33 hib21 si31 o31,,
DF102L2002_092.wav,出社會以後才更體會到父母對子女的愛心,出社會了後正較體會著爺哀對子女个愛心,chud21 sha33 fui53 liau31 heu53 zhang33 ka33 ti31 fui53 do31 rha113 oi33 dui53 zii31 ng31 gai33 oi53 sim33,,
DF102L2002_093.wav,有人說托人帶話會增加話語所以最好是自己聯絡,有人講搭信會加話因致盡好係自家聯絡,rhiu33 ngin113 gong31 dab21 sin53 voi33 ga33 fa53 rhin33 zhi53 cin53 ho31 he53 cid21 ga33 lien113 log54,,
DF102L2002_094.wav,這杯西瓜汁完全沒有摻入水難怪喝起來這麼濃稠,這杯西瓜汁全無敨水難怪食起來恁醹,lia31 bui33 si33 gua33 zhib21 cion113 mo113 teu31 shui31 nan113 guai53 shid54 ki31 loi113 an31 neu113,,
DF102L2002_095.wav,要取消約會要早點說不然會害人白跑一趟,愛取消約會愛早兜講若無會害人白行一轉,oi33 ci31 siau33 rhog21 fui53 oi33 zo31 deu35 gong31 na33 mo113 voi33 hoi53 ngin113 pag54 hang113 rhid21 zhon31,,
DF102L2002_096.wav,店裡的東西賣完了先去隔壁商借貨品來賣,店項个東西賣撇咧先去隔壁撥貨過來賣,diam53 hong33 gai33 dung33 si33 mai53 ped21 le33 sen33 hi33 gag21 biag21 bad21 fo53 go53 loi113 mai53,,「去」有兩讀，此處無誤
DF102L2002_097.wav,奶奶腳不方便還這麼愛做真是閒不住,阿奶腳毋方便還恁好做正經係閒毋得,a33 ne31 giog21 m113 fong33 pien53 han113 an31 hau53 zo53 zhin53 gin33 he53 han113 m113 ded21,,
DF102L2002_098.wav,早先我才跟你說完你又忘了,上早𠊎正同你講啊撇你又毋記得咧,shong53 zo31 ngai113 zhang33 tung113 hn113 gong31 a33 ped21 hn113 rhiu53 m113 gi53 ded21 le33,,
DF102L2002_099.wav,肉類一下吃太多可能會胃腸消化不好,肉氣一下食忒多可能會胃腸消化毋好,ngiug21 ki53 rhid21 ha53 shid54 ted21 do33 ko31 nen113 voi33 vui53 chong113 siau33 fa53 m113 ho31,,
DF102L2002_100.wav,切好的配料全部都放下去爆香湯圓才會好吃,切好个配料總下落落去菣香惜圓正會好食,cied21 ho31 gai33 pui53 liau53 zung31 ha53 log54 log54 hi33 kien53 hiong33 siag21 rhen113 zhang33 voi33 ho31 shid54,,「去」有兩讀，此處無誤
DF102L2002_101.wav,好好的工作不做跑去當小偷真是丟人,好好个頭路毋做走去做賊實在見人毋得,ho31 ho31 gai33 teu113 lu53 m113 zo53 zeu31 hi33 zo53 ced54 shid54 cai53 gien53 ngin113 m113 ded21,,「去」有兩讀，此處無誤
DF102L2002_102.wav,戲臺上的花旦一直跟戲臺下看戲的人拋媚眼,戲棚頂个阿旦緊同棚下看戲个人打眼拐,hi53 pang113 den31 gai33 a33 dan53 gin31 tung113 pang113 ha33 kon53 hi53 gai33 ngin113 da31 ngien31 guai31,,
DF102L2002_103.wav,災難過後政府常常會調動軍隊來幫災民的忙,災難過後政府輒輒會調兵來同災民𢯭手,zai33 nan53 go53 heu53 zhin53 fu31 ziab54 ziab54 voi33 diau53 bin33 loi113 tung113 zai33 min113 ten53 shiu31,,
DF102L2002_104.wav,他長得矮壯矮壯的遠遠的我就認得出來了,佢生來矮頓矮頓遠遠𠊎斯認得出來,gi113 sang33 loi113 e31 dun31 e31 dun31 rhen31 rhen31 ngai113 sii33 ngin53 ded21 chud21 loi113,,
DF102L2002_105.wav,炊發糕碗粿會用到在來米軟硬才比較剛好,打發粄碗粄會用著秥米軟硬正較堵好,da31 fad21 ban31 van31 ban31 voi33 rhung53 do31 zham33 mi31 ngion33 ngang53 zhang33 ka33 du31 ho31,,
DF102L2002_106.wav,阿華下顎的臼齒蛀掉無法咀嚼任何東西,阿華下𪘒个大牙蛀撇噍麼个都毋得,a33 fa113 ha33 ngam33 gai33 tai53 nga113 zhu53 ped21 ciau53 ma31 gai33 do33 m113 ded21,,
DF102L2002_107.wav,割草的時候要小心點才不會被鐮刀割傷,割草个時節愛細義兜正毋會分禾鐮割著,god21 co31 gai33 shi113 zied21 oi33 se53 ngi53 deu35 zhang33 m113 voi33 bun33 vo113 liam113 god21 do31,,
DF102L2002_108.wav,生的孩子若是勤快爭氣就是家裡的福氣,降个大細若係煞猛增志斯係屋家个福氣,giung53 gai33 tai53 se53 na33 he53 sad21 mang33 zen53 zhi53 sii33 he53 vug21 ka33 gai33 fug21 ki53,,
DF102L2002_109.wav,這奶粉要攪拌均勻才可以別讓它結成塊,這牛乳粉愛摝勻正使得毋好分佢結矻,lia31 ngiu113 nen53 fun31 oi33 lug21 rhun113 zhang33 sii31 ded21 m113 ho31 bun33 gi113 gied21 kud54,,
DF102L2002_110.wav,他們夫妻倆退休後整日遊覽山光景色真悠閒啊,厥兩公姐退休過後歸日遶山花還樂線哦,gia33 liong31 gung33 zia31 tui53 hiu33 go53 heu53 gui33 ngid21 lau33 san33 fa33 han113 log54 sien53 o31,,
DF102L2002_111.wav,弟弟跑去房間裡躲著又不出聲害人到處找他,老弟走去間項囥緊又毋出聲害人尋上尋落,lo31 te33 zeu31 hi33 gien33 hong33 kong53 gin31 rhiu53 m113 chud21 shang33 hoi53 ngin113 cim113 shong33 cim113 log54,,
DF102L2002_112.wav,你要留一些私房錢才不用每次伸手向人要錢,你愛留兜私伽正毋使見擺伸手同人討錢,hn113 oi33 liu113 deu35 sii33 kia33 zhang33 m113 sii31 gien53 bai31 chun33 shiu31 tung113 ngin113 to31 cien113,,
DF102L2002_113.wav,這個客人問了菜價又不買真的是問開心的,這個人客菜價問問嚟又毋買實在係問暢个,lia31 gai53 ngin113 kag21 coi53 ga53 mun53 mun53 le113 rhiu53 m113 mai33 shid54 cai53 he33 mun53 tiong53 gai33,,
DF102L2002_114.wav,每年冬天我的腳跟那裡都會龜裂得很厲害,逐年寒天吾腳㬹該位都會必都當嚴重,dag21 ngien113 hon113 tien33 nga33 giog21 zang33 gai53 vui53 do33 voi33 bid21 do33 dong33 ngiam113 chung53,,
DF102L2002_115.wav,他瘦巴巴的下臂這麼細一捏就會斷掉的樣子,佢瘦夾夾手脛恁幼一撚斯會斷撇个樣,gi113 ceu53 giab54 giab54 shiu31 guang31 an31 rhiu53 rhid21 ngien31 sii33 voi33 ton33 ped21 gai33 rhong53,,
DF102L2002_116.wav,東西不要隨便放在通道上會阻礙到人家喔,東西毋好儘採抨在巷路項會礙著人哦,dung33 si33 m113 ho31 cin31 cai31 biang33 to33 hong53 lu53 hong33 voi33 ngoi53 do31 ngin113 o33,,
DF102L2002_117.wav,正餐沒吃專吃那些零零星星的食物怎麼會飽,正餐無食專門食該滴滴嗒嗒个仰會飽,zhin53 con33 mo113 shid54 zhon33 mun113 shid54 gai53 did54 did54 dab54 dab54 gai33 ngiong31 voi33 bau31,,
DF102L2002_118.wav,這條山路很久沒人行走整條路上菅草長得滿滿的,這條山路久無人行歸路菅草生都塞塞,lia31 tiau113 san33 lu53 giu31 mo113 ngin113 hang113 gui33 lu53 gon33 co31 sang33 do33 sed21 sed21,,
DF102L2002_119.wav,他到處去幫人打零工拉拔大一群兒女,佢滿哪去同人做小工來畜大一陣大細,gi113 man33 ne53 ki33 tung113 ngin113 zo53 siau31 gung33 loi113 hiug21 tai53 rhid21 chin53 tai53 se53,,
DF102L2002_120.wav,棉質的衣褲洗過如果沒有燙就變得皺皺的,棉質个衫褲洗過若係無熨斯變都皺皺,mien113 zhid21 gai33 sam33 ku53 se31 go53 na33 he33 mo113 vud21 sii33 bien53 do33 ziu53 ziu53,,
DF102L2002_121.wav,現在人大多坐車出門玩很少遠足看風景了,這下人大體坐車出門尞當少遶尞看光景咧,lia31 ha53 ngin113 tai53 ti31 co33 cha35 chud21 mun113 liau53 dong33 sheu31 lau33 liau53 kon53 gong33 gin31 le33,,
