檔名,中文,客語漢字,客語拼音,標籤,備註
ZM113R2016_062.wav,讀大學那時昨天才睡了五個小時而已,讀大學遐時昨日正睡五點鐘定,tu55 tai55 hoo55 ga24 shi53 ca11 ngid24 zhang31 fe55 m31 deem31 zhng11 ten11,,
ZM113R2016_063.wav,你怎麼吃了這麼久飯還仍然這麼多呢,你仰子食恁久飯猶原在恁多咧,hen53 ngiong55 zu31 shied43 ngin31 giu31 pong55 ia53 ngien53 cai55 ngin31 doo11 le11,,
ZM113R2016_064.wav,弟弟上個月出麻疹這筆土地賣八千萬,阿弟上個月出麻這筆土地賣八千萬,a11 te11 shiong55 goo24 ngied43 chud24 ma53 li24 bid24 tu31 ti55 mi11 beed24 cien11 bban55,,
ZM113R2016_065.wav,當兵是一種義務他退休很多年了,做兵係一種義務佢退休真多年啊,zoo31 bin11 he55 rhid24 zhng31 ngi55 bbu55 gui53 toi31 hiu11 zhin11 doo11 neen53 a11,,
ZM113R2016_066.wav,你何時要出發進門要向父母問安,你幾時討出發入門愛拁爺哀問候,hen53 gid24 shi53 too31 chud24 fad24 ngib43 mun53 oi31 ga11 rhia53 oi11 mun31 heu55,,
ZM113R2016_067.wav,你禮金要包多少錢什麼時候要考試,你包禮討包幾多麼个時務討考試,hen53 bau11 li31 too31 bau11 gid24 doo11 bboo24 gai31 shi53 bbu55 too31 koo31 chi31,,
ZM113R2016_068.wav,把書排整齊辦這活動很有意義,拁書排得佢齊辦這活動真有意義,ga11 shi11 pe53 ded24 gui53 ce53 peen55 li24 ua55 tng55 zhin11 rhiu11 rhi31 ngi55,,
ZM113R2016_069.wav,沒睡飽會打瞌睡高雄港有很多船,無睡飽會啄睡高雄港有真多船,mo53 fe55 bau31 bbue55 du24 fe55 goo11 hiung53 gong31 rhiu11 zhin11 doo11 fen53,,
ZM113R2016_070.wav,加一杓水下去車子旁邊有兩包垃圾,加一杓水落去車脣頭有兩包垃圾,ga11 rhid24 shoo55 fi31 loo55 kui31 cha11 fin53 teu53 rhiu11 liong31 bau11 li31 sab24,,
ZM113R2016_071.wav,針尖尖的你可要拿好不要刺到,針尖尖你即愛擎好毋好刺著,zhim11 ziam11 ziam11 hen53 cid43 oi31 kia53 hoo31 m55 hoo31 cag43 choo55,,
ZM113R2016_072.wav,把這倒到餿水桶我在臺北租房子住,拁這倒到汁桶𠊎在臺北稅屋蹛,ga11 li24 doo31 doo31 zhib24 tung31 ngai53 da55 tai53 bed24 fe31 bbu24 dai31,,
ZM113R2016_073.wav,經歷千辛萬苦他總算考上法官了,經歷千辛萬苦佢總算考著法官啊,gin11 lid43 cien11 sin11 bban55 ku31 gui53 zong31 sng31 koo31 choo55 fad24 guan11 a31,,
ZM113R2016_074.wav,紅綠燈那麼多恐怕會趕不上飛機,青紅燈恁多驚會赴毋會著飛機,ciang11 fng53 din11 ngin31 doo11 giang11 bbue55 fu31 m11 bboi55 choo55 fue11 gi11,,
ZM113R2016_075.wav,當兵抽中陸軍這道菜吃起來淡淡的,做兵抽著陸軍這路菜食起來淡淡,zoo31 bin11 tiu11 choo55 liu24 gun11 li24 lu55 coi31 shied43 ki31 loi53 tam11 tam11,,
ZM113R2016_076.wav,車裡很擁擠要下車時擠得出不去,車底真尖討落車个時尖到毋會得出,cha11 de31 zhin11 ziam11 too31 loo55 cha11 e55 shi53 ziam11 doo31 m55 moi55 ded24 chud24,,
ZM113R2016_077.wav,好久不見站著不要一直動,恁久無䀴著企个莫直直停動,ngin31 giu31 mo53 ngiang31 choo55 ki11 e11 mai31 chid43 chid43 tin55 tng11,,
ZM113R2016_078.wav,運動過後身體有流汗要趕緊擦乾,運動了後膴身有流汗愛較緊捽燥來,bbin55 tng55 leeu31 heu55 bbu11 shin11 rhiu11 lau53 hon55 oi31 ka31 gin31 cud43 zau11 loi53,,
ZM113R2016_079.wav,他心地善良你問題怎麼這麼多,佢心肝真好你个問題仰子恁多,gui53 sim11 gon11 zhin11 hoo31 hen53 e55 bbun55 te53 ngiong55 zu31 ngin31 doo11,,
ZM113R2016_080.wav,走到上面一點大家圍著圓桌吃飯,行較面上兜大家圍在圓桌食飯,hang53 ka31 min31 shong55 deu11 tai55 ga11 bbi53 da55 bbien53 zoo24 shied43 pong55,,
ZM113R2016_081.wav,買一袋米回去雞被狗追到一直飛,買一袋米轉去雞得狗躐到直直飛,mi11 rhid24 toi55 mi31 zhen31 kui31 ge11 da55 geu31 liab43 doo31 chid43 chid43 bui11,,
ZM113R2016_082.wav,兩隻腳抓得都是疤痕假期一下就結束了,兩支腳爪到疤疤假期一下即過去啊,liong31 gi11 gio24 rhiau31 doo31 ba11 ba11 ga31 ki53 rhid24 ha55 cid43 goo31 kui31 a11,,
ZM113R2016_083.wav,這椅子是木頭做的處理得很妥當,這張凳係樹做个處理到好勢好勢,li24 zhong11 den31 he55 shi55 zoo31 e11 chi31 li31 doo31 hoo31 she31 hoo31 she31,,
ZM113R2016_084.wav,他做事很果決今天輪到你倒垃圾,佢做事真煞今日輪著你倒垃圾,gui53 zoo31 she55 zhin11 sad24 gin11 ngid24 lun53 choo55 hen53 doo31 li31 sab24,,
ZM113R2016_085.wav,工地工作很容易發生意外要小心,工地做事真輒會發生意外愛細義,gng11 ti55 zoo31 she55 zhin11 ciab43 bbue55 fad24 sin11 rhi31 nguai55 oi31 se31 ngi55,,
ZM113R2016_086.wav,蔥炒香再加蛋他們兩人同時到這裡,蔥先炒香正囥卵佢兩儕同時到這,cng11 sien11 cau31 hiong11 zhang31 kong31 lon31 gui53 liong31 sa53 tng53 shi53 doo31 lia24,,
ZM113R2016_087.wav,考試那時候緊張到完全無法思考,考試遐下緊張到歸下無法度思考,koo31 chi31 ga24 ha55 gin31 zhong11 doo31 gui11 ha55 mo53 fad24 tu55 su11 koo31,,
ZM113R2016_088.wav,姊姊很溫柔這問題何時會解決,阿姊真溫柔這問題哪時會解決,a11 zi31 zhin11 bbun11 rhiu53 li24 mun55 te53 ni55 shi53 bbue55 gai31 guad24,,
ZM113R2016_089.wav,老師一直向他爸爸誇獎他,先生直直拁厥爸阿腦佢,sien11 sien11 chid43 chid43 ga11 gua55 ba55 on11 nung31 gui53,,
ZM113R2016_090.wav,回想年幼時期的事情覺得很有趣,回想細漢時務个事情感覺真心色,fui53 siong55 se31 hon31 shi53 bbu55 e55 su55 cin53 gam31 goo24 zhin11 sim11 sed24,,
ZM113R2016_091.wav,哥哥真謝謝你阿明在客廳挑菜,阿哥真勞力你阿明在廳下擇菜,a11 goo11 zhin11 loo31 lad43 hen53 a11 men53 da55 ten11 ha11 too55 coi31,,
ZM113R2016_092.wav,整輛車撞得稀爛兩團搓好的粄團,歸臺車碰到綿綿兩圝撋好个粄粹,gui11 tai53 cha11 bong55 doo31 mien55 mien55 liong31 lon53 nua31 hoo31 e55 ban31 ce31,,
ZM113R2016_093.wav,這條魚有細骨吃的時候要小心,這尾魚有幼竻討食遐下愛注意,li24 mui11 m53 rhiu11 rhiu31 led24 too31 shied43 ga24 ha55 oi31 zhi31 rhi31,,
ZM113R2016_094.wav,中秋節烤肉我哪捨得讓你走,八月半炕肉𠊎哪會盼得你走,beed24 ngied43 ban31 hang11 ngiu24 ngai53 na55 bbue55 pan55 ded24 hen53 zeu31,,
ZM113R2016_095.wav,倒杯開水來婦人持家很辛苦,渟杯滾水來夫娘人捍家真辛苦,ten53 bue11 gun31 fi31 loi53 bun11 ngiong53 ngin53 hong55 ga11 zhin11 sin11 ku31,,
ZM113R2016_096.wav,去找他理論出席喪禮要包奠儀,來去尋佢理論出席喪事愛包白包,loi53 kui31 cim53 gui53 li31 lun55 chid24 sid24 song11 su55 oi31 bau11 pa55 bau11,,
ZM113R2016_097.wav,他姊姊剛結婚還不習慣喊姊夫,厥姊正結婚佢喊姊丈猶喊毋會慣勢,gua55 ze53 zhiang31 gied24 fun11 gui53 heem31 zi31 chong11 ia53 heem31 m11 bboi55 guan31 she31,,
ZM113R2016_098.wav,以前人們燒柴煮飯你要吹大力一點,成過人燒樵煮飯你愛歕較大力兜,shang53 goo31 ngin53 shio11 cio53 zhi31 pong55 hen53 oi31 pung53 ka31 tai55 lid43 deu11,,
ZM113R2016_099.wav,祖父最喜歡吃內臟身體檢查要抽血,阿公頭愛食腹內身體檢查愛抽血,a11 gng11 teu53 oi31 shied43 bu24 nui55 shin11 te31 giam31 cab24 oi31 tiu11 fied24,,
ZM113R2016_100.wav,這次沒考好不要緊啦下次加油就好,這擺無考好無要緊啦後擺加油即好,li24 bai31 mo53 koo31 hoo31 mo53 rhio31 gin31 la11 hio55 bai31 ga11 rhiu53 cid43 hoo31,,
ZM113R2016_101.wav,坐牢坐了好幾年舅舅要投資股票,坐枷牢坐幾*下年阿舅討投資股票,coo11 ga11 loo53 coo11 gi31*ha55 gia33 neen53 a11 kiu55 too31 teu53 zu11 gu31 pio31,,
ZM113R2016_102.wav,他家有五個人兩邊都要放蠟燭,厥屋下有五個人兩裡攏愛囥蠟燭,gua55 bbu24 ha11 rhiu11 m31 gai31 ngin53 liong31 le31 lng31 oi31 kong31 lab43 zhu24,,
ZM113R2016_103.wav,做年糕要先磨粄漿他們兩人住對面,做甜粄愛先挨粄佢兩儕蹛兩對面,zoo31 teem53 ban31 oi31 sien11 e11 ban31 gui53 liong31 sa53 dai31 liong31 doi31 mien31,,
ZM113R2016_104.wav,地球有百分之七十的面積是海洋,地球有百分之七十个面積係海洋,ti55 kiu53 rhiu11 ba24 fun11 zhi11 cid24 shib43 e55 min31 zid24 he55 hoi31 rhiong53,,
ZM113R2016_105.wav,這是一個誤會人民是國家的主人,這係一個誤會人民係國家个主人,li24 he55 rhid24 gai31 ngo55 fui55 ngin53 min53 he55 gud24 ga11 e55 zhu31 ngin53,,
ZM113R2016_106.wav,這次手術很順利兩天就可以出院了,這擺手術真順利兩日即會用出院啊,li24 bai31 shiu31 sud43 zhin11 shun55 li55 liong31 ngid24 cid43 bbue55 rhng55 chud24 inn11 a11,,
ZM113R2016_107.wav,學人家做生意有些動物很可愛,學人做生理有个動物真得人惜,hoo55 ngin53 zoo31 sien11 li31 rhiu11 e55 tng55 bbu55 zhin11 ded24 ngin53 sia24,,
ZM113R2016_108.wav,他的女兒長得很美麗倒一丁點油下去,厥女生做靚膩膩漕一兜仔油落去,gua55 m31 sang11 zoo31 ziang11 ne31 ne31 coo55 rhid24 deu11 a53 rhiu53 loo55 kui31,,
ZM113R2016_109.wav,他很不夠意思原本說好的又假裝不知道,佢真無意思原本講好个又假毋知,gui53 zhin11 mo53 rhi31 su31 ngien53 bun31 gong31 hoo31 e55 iu55 ga31 m11 di11,,
ZM113R2016_110.wav,反映社會的問題出版社出很多書,反映社會个問題出版社真多書,fan31 rhiang31 sha55 fui55 e55 bbun55 te53 chid24 ban31 shia55 zhin11 doo11 shi11,,
ZM113R2016_111.wav,早上有四節課你現在幾年級,晨早有四節課你這下幾*多年生,chin53 zoo31 rhiu11 si31 zied24 koo31 hen53 li24 ha55 gi31*doo11 gio33 neen53 sen11,,
ZM113R2016_112.wav,電用了多少度星期天不用上課,電用去幾*多度禮拜日毋使上課,teen55 rhng55 kui31 gi31*doo11 gio33 tu55 le31 bai31 ngid24 m55 su31 shiong11 koo31,,
ZM113R2016_113.wav,他人不怎麼舒服所以下午請假,佢人無麼个快活所以下晝請假,gui53 ngin53 mo53 bboo24 gai31 kuai31 bbad43 su31 rhi31 ha11 zhiu31 cin31 ga31,,
ZM113R2016_114.wav,老師的書寫完了預計明年要出版,先生个書寫好啊按算明年討出版,sien11 sen11 e55 shi11 sia31 hoo31 a11 on31 son31 miang53 neen53 too31 chud24 ban31,,
ZM113R2016_115.wav,用錄音筆錄音他們認識很多年了,用錄音筆錄音佢人熟事真多年啊,rhng55 liu55 rhim11 bid24 liu55 rhim11 gui53 ngin53 shiu55 su55 zhin11 doo11 neen53 a11,,
ZM113R2016_116.wav,這個問題很嚴重你有什麼方法,這問題足大條个你有麼个方法,lia24 bbun55 te53 ziog24 tai55 teeu53 e55 hen53 rhiu11 bboo24 gai31 fng11 fad24,,
ZM113R2016_117.wav,小孩託付你照顧兩天時間算得正好,細子寄你渡兩日時間算到堵堵好,se31 zu31 gi31 hen53 tu31 liong31 ngid24 shi53 geen11 son31 doo31 du31 du31 hoo31,,
ZM113R2016_118.wav,去國外旅行這間屋子才兩層樓而已,去國外旅行這間屋正兩棧樓定,kui31 gud24 nguai55 li31 hang53 li24 geen11 bbu24 zhang31 liong31 zan31 leu53 ten11,,
ZM113R2016_119.wav,伯父為了身體健康決定不要抽菸了,阿伯為著身體康健決定無愛食薰啊,a11 ba24 bbi55 choo55 shin11 te31 kong11 kien55 guad24 tin55 mo53 oi31 shied43 fun11 a11,,
ZM113R2016_120.wav,這麼多蒼蠅快把桌上的蓮霧蓋起來,恁多烏蠅較緊拁桌崠个蓮霧弇个,ngin31 doo11 bbu11 rhin53 ka31 gin31 ga11 zoo24 dng31 e55 lien53 bbu55 kem53 e11,,
ZM113R2016_121.wav,聽到你這麼說他心裡氣了老半天,聽著你恁講佢心肝底氣歸半日,ten11 choo55 hen53 an24 gong31 gui53 sim11 gong11 de31 ki31 gui11 ban31 ngid24,,
ZM113R2016_122.wav,因為沒開電燈所以房間裡烏漆麻黑的,因為電火吂開所以間底烏疏疏,rhin11 bbui11 teen55 foo31 mang11 koi11 su31 rhi31 geen11 de31 bbu11 soo53 soo53,,
ZM113R2016_123.wav,日子過得很舒適你不要做得太超過,日過到真自然你即莫做到傷超過,ngid24 goo31 doo31 zhin11 cu55 rhen53 hen53 cid43 mai31 zoo31 doo31 shiong55 chau11 goo31,,
ZM113R2016_124.wav,校慶快到了全班一起來布置教室,校慶討到位啊全班作垺來布置教室,hau55 kin31 too31 doo31 bbi55 a33 cien53 ban11 zoo24 pu53 loi53 bu31 zhid24 gau31 shid24,,
ZM113R2016_125.wav,那裡有椅子可坐這建議不會錯哦,遐位有凳好坐這個建議毋會䆀哦,ga24 bbi55 rhiu11 den31 hoo31 coo11 li24 gai31 gien31 ngi55 m11 bboi55 bbai11 o24,,
ZM113R2016_126.wav,過年貼上春聯可以增加一點喜氣,過年貼門聯會用加添一兜仔喜氣,goo31 neen53 dab24 mun53 lien53 bbue55 rhng55 ga11 tiam11 rhid24 deu11 a53 hi31 ki31,,
ZM113R2016_127.wav,在河裡游泳冬天過完就是春天了,在河溪泅水寒天過了即春天啊,da55 hoo53 ke11 siu53 fi31 hong53 teen11 goo31 leeu31 cid43 chin11 teen11 a11,,
ZM113R2016_128.wav,日本很常下雪這是上星期發生的,日本真會落雪這係上禮拜發生个,ngid24 bun31 zhin11 bbue55 loo55 sied24 li24 he55 shiong55 le31 bai31 fad24 sin11 e11,,
ZM113R2016_129.wav,那件事情我自己會處理不必麻煩你,遐件事𠊎自家會處理毋使你擘心,ga24 kien55 su55 ngai53 zi11 ga11 bbue55 chu31 li31 m55 su31 hen53 ba24 sim11,,
ZM113R2016_130.wav,阿麗很有禮貌看到人就會打招呼,阿麗真有禮貌䀴著人即會喊人,a11 li53 zhin11 rhiu11 li31 mau55 ngiang31 choo55 ngin53 cid43 bbue55 heem31 ngin53,,
ZM113R2016_131.wav,不可以虐待動物他漢字寫得很漂亮,毋會用苦毒動物佢漢字寫到真靚,m11 bboi55 rhng55 ku31 tu55 tng55 bbud43 gui53 hon31 cu55 sia31 doo31 zhin11 ziang11,,
ZM113R2016_132.wav,安排得很妥當不可以用橡皮筋射人,安排到真妥當毋會用用樹奶射人,on11 pe53 doo31 zhin11 too31 dong31 m11 bboi55 rhng55 iong55 shi55 nen11 sha55 ngin53,,
ZM113R2016_133.wav,用鍋子煮飯火候如果太猛很容易結鍋巴,用鑊煮飯火若傷猛真會結鑊皮,rhng55 bboo55 zhi31 pong55 foo31 na31 shiong55 mang31 zhin11 bbue55 gied24 bboo55 pi53,,
ZM113R2016_134.wav,多久洗一次車子一年有四個季節,幾久洗一擺車一年有四個季節,gid24 giu31 se31 id24 bai31 cha11 rhid24 neen53 rhiu11 si31 gai31 gui31 zied24,,
ZM113R2016_135.wav,阿明弟的臉上有很多細細的汗毛,阿明弟个面面上有真多幼幼个毛管,a11 min53 te11 e55 mien31 min31 shong55 rhiu11 zhin11 doo11 rhiu31 rhiu31 e55 hm11 guen31,,
ZM113R2016_136.wav,敢去就有一擔柴不敢去就在家裡發愁,敢去即一擔樵毋敢去即屋下愁,gam31 kui31 cid43 rhid24 dam11 cio53 m55 gam31 kui31 cid43 bbu24 ha11 ciu53,,
ZM113R2016_137.wav,糖果不能當做飯吃不認識的字要查字典,糖毋會用準飯食毋識个字愛查字典,tong53 m11 bboi55 rhng55 zhun31 pong55 shied43 m11 shid24 e55 cu55 oi31 ca53 cu55 deen31,,
ZM113R2016_138.wav,美術教育可以培養對事物的欣賞能力,美術教育會用培養對事物个欣賞能力,mi31 sud43 gau31 rhiu55 bbue55 rhng55 pue53 rhiong31 doi31 si55 bbud43 e55 him11 shiong31 lin53 lid43,,
ZM113R2016_139.wav,打官司對我們不利我看和解較好,相告對𫣆人不利𠊎䀴和解較贏,siong11 goo31 doi31 een11 ngin53 bud24 li55 ngai53 ngiang31 foo53 gai31 ka31 rhiang53,,
ZM113R2016_140.wav,拿三支香拜拜夏天洗冷水澡很舒服,擎三支香拜熱天洗冷水真舒爽,kia53 sam11 gi11 hiong11 bai31 ngied43 teen11 se31 len11 fi31 zhin11 shu11 song31,,
ZM113R2016_141.wav,遇到問題要多動腦筋這業務是他負責的,堵著問題愛多用腦筋這個業務係佢負責个,du31 choo55 mun55 te53 oi31 doo11 rhng55 nau31 gin11 li24 gai31 ngiab43 bbu55 he55 gui53 fu31 zed24 e55,,
ZM113R2016_142.wav,對待朋友要用真心認證考試開始報名了嗎,對待朋友愛用真心認證考試開始報名吂,doi31 tai55 pen53 rhiu31 oi31 rhng55 zhin11 sim11 ngin55 zhin31 koo31 chi31 koi11 shi31 boo31 miang53 mang11,,
ZM113R2016_143.wav,夫妻倆同心協力創造幸福美滿的家庭,兩公姐同心協力創造幸福美滿个家庭,liong31 gung11 zia31 tng53 sim11 hiab43 lid43 cng31 coo55 hin55 fu24 mi31 man31 e55 ga11 tin53,,
ZM113R2016_144.wav,醫院裡有很多病人以前農民用鐮刀割稻,病院內底有真多病人成過農民用鐮鐵割禾,piang55 inn11 nui55 de31 rhiu11 zhin11 doo11 piang55 ngin53 shang53 goo31 nung53 min53 rhng55 liam53 teed24 god24 bboo53,,
ZM113R2016_145.wav,家裡沒有嘮叨不休的人樣樣空,家無念念公項項空家無念念婆項項無,ga11 mo53 niam55 niam55 gng11 hong55 hong55 kng11 ga11 mo53 niam55 niam55 poo53 hong55 hong55 mo53,,
ZM113R2016_146.wav,那件事問他本人比較快考試前他特別用功,遐件事問佢本人較緊考試進前佢特別認真,ga24 kien55 she55 mun31 gui53 bun31 ngin53 ka31 gin31 koo31 chi31 zin31 cien53 gui53 ted43 pied43 ngin55 zhin11,,
ZM113R2016_147.wav,房間裡放一個熱水瓶要喝開水就比較方便,間房內底囥一支燒水罐討食滾水即較利便,geen11 fong53 nui55 de31 kong31 rhid24 gi11 shio11 fi31 guan31 too31 shied43 gun31 fi31 cid43 ka31 li55 pien55,,
ZM113R2016_148.wav,今天醫生沒替人看病每晚讀書讀到天亮,今日先生無拁人䀴病逐暗夜讀書讀到天光,gin11 ngid24 sien11 sien11 mo53 ga11 ngin53 ngiang31 piang55 tu55 am31 rhia55 tu55 shi11 tu55 doo31 teen11 gong11,,
ZM113R2016_149.wav,近來天旱有些農民鑿井抽水灌田,這站洘旱有一兜作穡人打井抽水蔭田,li24 cam55 koo31 hon11 rhiu11 rhid24 deu11 zoo24 sid24 ngin53 da31 ziang31 chiu11 fi31 rhim11 teen53,,
ZM113R2016_150.wav,他感冒身體不舒服現在可以免費參觀,佢寒著身體無堵好這滿會用毋使錢參觀,gui53 hong53 choo55 shin11 te31 mo53 du31 hoo31 li24 man31 bbue55 rhng55 m55 su31 cien53 cam11 guan11,,
ZM113R2016_151.wav,弟弟額頭摸起來有點燙燙的恐怕是感冒了,阿弟个額頭摸起來小可仔燒燒驚係寒著啊,a11 te11 e55 ngia24 teu53 mia11 ki31 loi53 sio31 koo31 a53 shio11 shio11 giang11 he55 hong53 choo55 a33,,
ZM113R2016_152.wav,他一輩子過得很不幸臺灣以前是農業社會,佢一世人過到真不幸臺灣成過係農業社會,gui53 id24 she31 ngin53 goo31 doo31 zhin11 bud24 hin55 tai53 bban53 shang53 goo31 he55 nung53 ngiab43 sha55 fui55,,
ZM113R2016_153.wav,修理車子要五十萬這下子要怎麼賠償給人,修理車愛五十萬這下愛仰子賠錢還得人,siu11 li31 cha11 oi31 m31 shib43 bban55 li24 ha55 oi31 ngiong55 zu31 pue53 cien53 bban53 ded24 ngin53,,
ZM113R2016_154.wav,車子壞掉又沒帶錢包這下真的欲哭無淚,車壞去又無抸錢包這下正經唩無目汁,cha11 fai55 kui31 rhiu55 mo53 zab24 cien53 bau11 li24 ha55 zhin31 gen11 bboo31 mo53 mud24 zhib24,,
ZM113R2016_155.wav,口香糖吐到衛生紙上再包起來丟掉,樹奶糖哯到衛生紙面上正包起來擊莫,shi55 nen11 tong53 lien31 doo31 bbui55 sen11 zhi31 min31 shong55 zhang31 bau11 ki31 loi53 gid43 mai31,,
ZM113R2016_156.wav,他們在巷子裡追來追去不小心就撞到人,佢人在巷底捎來捎去無注意嗄碰著人,gui53 ngin53 da55 hong55 de31 sau11 loi53 sau11 kui31 mo53 zhi31 rhi31 sa31 bong55 choo55 ngin53,,
ZM113R2016_157.wav,大家各做各的事這部劇本有拍成電影,大家各人做各人个事這齣劇本有打做電影,tai55 ga11 goo24 ngin53 zoo31 goo24 ngin53 e55 she55 li24 chud24 kia55 bun31 rhiu11 da31 zoo31 teen55 rhiang31,,
ZM113R2016_158.wav,如果沒有特殊情況社區住民一般會贊成才對,若無特殊情況社區住民大討會贊成正著,na31 mo53 ted43 shi11 cin53 kong31 sha55 ki11 zhi55 min53 tai55 too31 bbue55 zen31 shin53 zhiang31 choo55,,
ZM113R2016_159.wav,他辦事很細心周到什麼事情都處理得很妥當,佢辦事真工夫麼个事情攏做到好勢好勢,gui53 peen55 she55 zhin11 gung11 fu11 bboo24 gai31 su55 cin53 long31 zoo31 doo31 hoo31 she31 hoo31 she31,,
ZM113R2016_160.wav,這還不用那麼快決定啦這文件托你拿給他,這猶毋使恁緊決定啦這個文件寄你提得佢,lia24 ia53 m55 su31 ngin31 gin31 guad24 ten55 la11 li24 gai31 bbun53 kien55 gi31 hen53 te55 da24 gui53,,
ZM113R2016_161.wav,不是我們自己的狗不要招惹牠恐怕會發脾氣咬人,毋係𫣆自家个狗毋好惹佢驚會起狂咬人,m11 he55 een11 zi11 ga11 e55 geu31 m55 hoo31 rhia31 gui53 giang11 bbue55 ki31 kong53 ngau11 ngin53,,
ZM113R2016_162.wav,牙齒痛要去給醫生看有什麼事情下次再說,牙疾愛去得先生䀴有麼个事情後擺正講,nga53 cid43 oi31 kui31 ded24 sien11 sen11 ngiang31 rhiu11 bboo24 gai31 su55 cin53 heu55 bai31 zhang31 gong31,,
ZM113R2016_163.wav,需要的東西都已齊備人員到來就可以開工,愛用个物件全部便便人員一到即會用開工,oi31 rhng55 e55 mi55 kien55 cien53 pu55 pien55 pien55 ngin53 bbien53 rhid24 doo31 cid43 bbue55 rhng55 koi11 gng11,,
ZM113R2016_164.wav,這工程進度這麼慢老闆指示期限內要改善,這工程進度恁慢頭家指示期限內愛改善,li24 gng11 chin53 zin31 tu55 ngin31 meen55 teu53 ga11 zhi31 shi55 ki53 heen55 nui55 oi31 goi31 shen55,,
ZM113R2016_165.wav,爺爺比較喜歡喝紅茶他說紅茶比較不會傷胃,阿公較愛啉紅茶佢講紅茶較毋會傷胃,a11 gng11 ka31 oi31 lim11 fng53 ca53 gui53 gong31 fng53 ca53 ka31 m11 bboi55 shiong11 bbui55,,
ZM113R2016_166.wav,當護理師要有耐心石階那麼高上不去,做護理師愛有耐心石頷恁高上毋會去,zoo31 fu55 li31 su11 oi31 rhiu11 nai55 sim11 sha55 ngam31 ngin31 goo11 shiong11 m11 bboi55 kui31,,
ZM113R2016_167.wav,弟弟沒穿雨衣跑去淋雨全身淋到溼透,阿弟無著雨衫走去涿雨歸膴身涿到溼溚溚,a11 te11 mo53 zhoo24 bbu31 sam11 zeu31 kui31 du24 bbu31 gui11 bbu11 shin11 du24 doo31 shib24 dab43 dab43,,
ZM113R2016_168.wav,還這麼小就出國讀書奶奶心裡很捨不得,猶恁細漢即出國讀書阿媽心肝底真毋盼,ia53 ngin31 se31 hon31 cid43 chid24 gud24 tu55 shi11 a11 ma53 sim11 gon11 de31 zhin11 m55 pan55,,
ZM113R2016_169.wav,這陣子是工廠忙碌的時候想請假很難,這站係工廠个無閒時務想討請假真難,li24 cam55 he55 gng11 chong31 e55 mo53 heen53 shi53 bbu55 siong55 too31 cin31 ga31 zhin11 nan53,,
ZM113R2016_170.wav,收音機是二十世紀人類很偉大的一種發明,收音機係二十世紀人類真偉大个一種發明,shiu11 rhim11 gi11 he55 ngi55 shib43 she31 gi31 ngin53 lui55 zhin11 bbui31 tai55 e55 rhid24 zhong31 fad24 men53,,
ZM113R2016_171.wav,這個年輕人做事認真正直可以信賴,這個後生子人做事打拚硬直會用偎靠,li24 gai31 heu55 sang11 zu31 ngin53 zoo31 she55 da31 biang31 ngang55 chid43 bbue55 rhng55 bba31 koo31,,
ZM113R2016_172.wav,做給別人看人家才會服氣手氣那麼好每次都贏,做得人䀴人正會服手頭恁順逐擺都贏,zoo31 ded24 ngin53 ngiang31 ngin53 zhang31 bbue55 fu55 shiu31 teu53 ngin31 shin55 tu55 bai31 doo55 rhiang53,,
ZM113R2016_173.wav,這件衣服特別貴布料卻這麼粗沒那個價值,這領衫特別貴布料嗄恁粗無遐個價值,li24 liang31 sam11 ted43 pied43 gui31 bu31 leeu55 sa31 ngin31 cu11 mo53 ga24 gai31 ga31 chid43,,
ZM113R2016_174.wav,剛剛一直喊肚子餓那你怎麼不先去吃飯呢,頭下直直哼食肚枵恁你仰子毋先去食飯呢,teu53 ha55 chid43 chid43 hainn55 shied43 du31 iau11 an24 hen53 ngiong55 zu31 m55 sien11 kui31 shied43 pong55 ne31,,
ZM113R2016_175.wav,沒得名的人還有安慰獎可以拿還算不錯,無著等个人猶有安慰獎好提猶算罔罔啦,mo53 choo55 din31 e55 ngin53 ia53 rhiu11 on11 bbui31 ziong31 hoo31 te55 ia53 son31 mong31 mong31 la11,,
ZM113R2016_176.wav,他笑到合不攏嘴弟弟這陣子在集郵,佢笑到嘴攏合毋會偎阿弟這駁子在遐集郵,gui53 sio31 doo31 zhe31 long31 hab43 m11 bboi55 bba31 a11 te11 li24 boo24 zu31 da55 ga24 zib43 rhiu53,,
ZM113R2016_177.wav,這邊變了許多這麼久沒來一下子找不到方向,這裡變真多恁久無來一時務嗄尋無方向,li24 le31 bien31 zhin11 doo11 ngin31 giu31 mo53 loi53 id24 shi53 bbu55 sa31 cim53 mo53 fong11 hiong31,,
ZM113R2016_178.wav,校園裡有一塊草地是學生們玩耍的場所,校園內底有一垤草坪係學生賞尞个所在,hau55 bbien53 nui55 de31 rhiu11 rhid24 deu11 coo31 piang53 he55 hoo55 sien11 song31 leeu55 e55 su31 cai55,,
ZM113R2016_179.wav,他做人最熱心找他幫忙立刻就到,佢做人真熱心尋佢鬥相共黏時即到位,gui53 zoo31 ngin53 zhin11 ngied43 sim11 cim53 gui53 deu31 siong11 kng55 neem53 shi53 cid43 doo31 bbi55,,
