檔名,中文,客語漢字,客語拼音,標籤,備註
ZF103Q2001_367.wav,香茅油在國際上很流行價格很好,香茅油在國際上真時行價數足好,hiong11 mau53 rhiu53 da55 gud24 ze31 shong55 zhin11 shi53 hang53 ga31 su31 ziu24 hoo31,,
ZF103Q2001_368.wav,尤其臺灣出產的香茅油品質精純,尤其臺灣出產个香茅油品質精純,rhiu53 ki53 tai53 bban53 chid24 san31 e55 hiong11 mau53 rhiu53 pin31 zhid24 zin11 shun53,,
ZF103Q2001_369.wav,受到國際人士的歡迎,受著國際人士个歡迎,shiu55 choo55 gud24 ze31 ngin53 su55 e55 fan11 ngiang53,,
ZF103Q2001_370.wav,那時候在桃竹苗地區看得到的山坡地,遐當時在桃竹苗地區䀴會著个山坡地,ga24 dong11 shi53 da55 too53 zhu24 mio53 ti55 ki11 ngiang31 bbue55 choo55 e55 san11 poo11 ti55,,
ZF103Q2001_371.wav,大部分被人開墾來種香茅種光光,大部分得人開墾來種香茅種淨淨,tai55 pu55 fun55 ded24 ngin53 koi11 kun31 loi53 zhung31 hiong11 mau53 zhung31 ciang55 ciang55,,
ZF103Q2001_372.wav,有些比較陡峭的地方也被人想辦法填種一些香茅下去,有一兜較崎个所在嘛得人想辦法插一兜香茅落去,rhiu11 rhid24 deu11 ka31 gia11 e55 su31 cai55 ma11 ded24 ngin53 siong55 peen55 fad24 cab24 rhid24 deu11 hiong11 mau53 loo55 kui31,,
ZF103Q2001_373.wav,那時農家人多一種副業,遐時務作穡人加一種副業,ga24 shi53 bbu55 zoo24 sid24 ngin53 ga11 rhid24 zhung31 fu31 ngiab43,,
ZF103Q2001_374.wav,對家庭經濟有很大的幫助,對家庭經濟有真大个幫助,doi31 ga11 ten53 gen11 ze31 rhiu11 zhin11 tai55 e55 bong11 cu55,,
ZF103Q2001_375.wav,客家小炒原本叫做炒肉又叫做小炒,客家小炒原本喊做炒肉又喊做小炒,ka24 ga11 sio31 cau31 ngien53 bun31 heem31 zoo31 cau31 ngiu24 rhiu55 heem31 zoo31 sio31 cau31,,
ZF103Q2001_376.wav,本來是客家婦女用她們靈活的頭腦,本來係客家夫娘人用佢靈活个頭腦,bun31 loi53 he55 ka24 ga11 bun11 ngiong53 ngin53 rhung55 gui53 len53 ua55 e55 teu53 nau31,,
ZF103Q2001_377.wav,發揮節儉精神炒出來的鄉下菜餚現在變成一道名菜,發揮省儉个精神炒出來个莊下菜這下變做一款名菜,fad24 fui11 sang31 kiam11 e55 zin11 shin53 cau31 chud24 loi53 e55 zong11 ha55 coi31 li24 ha55 bien31 zoo31 rhid24 kuan31 miang53 coi31,,
ZF103Q2001_378.wav,聽說有一家人妯娌三人輪流煮飯一人掌廚一天,聽講有一家人三子嫂輪流煮一儕做一日伙頭,ten11 gong31 rhiu11 rhid24 ga11 ngin53 sam11 zu31 soo31 lun53 liu53 zhi31 rhid24 sa53 zoo31 rhid24 ngid24 foo31 teu53,,
ZF103Q2001_379.wav,有一天準備三牲拜神明大嫂把拜過的豬肉切成豬肉盤,有一日辦三牲拜神明大嫂拁拜過个豬肉切做豬肉盤,rhiu11 rhid24 ngid24 peen55 sam11 sen11 bai31 shin53 men53 tai55 soo31 ga11 bai31 goo31 e55 zhi11 ngiu24 cied24 zoo31 zhi11 ngiu24 pan53,,
ZF103Q2001_380.wav,雞肉煮成仙草雞湯再炒幾盤青菜豐盛上桌,雞肉煮做仙草雞湯擱炒幾*下盤青菜豐沛上桌,ge11 ngiu24 zhi31 zoo31 sien11 coo31 ge11 tong11 goo24 cau31 gi31*ha55 gia33 pan53 ciang11 coi31 pong11 pai31 shong55 zoo24,,
ZF103Q2001_381.wav,第二天輪到二嫂掌廚,第二日輪著二嫂个伙頭,ti55 ngi55 ngid24 lun53 choo55 ngi55 soo31 e55 foo31 teu53,,
ZF103Q2001_382.wav,看到第一天吃剩的三層肉就把它切得細一點,䀴著頭日食伸个三層肉即拁佢切較幼兜,ngiang31 choo55 teu53 ngid24 shied43 chin55 e55 sam11 cen53 ngiu24 cid43 ga11 gui53 cied24 ka31 rhiu31 deu11,,
ZF103Q2001_383.wav,再把豆干切成一條一條,擱用豆腐乾切做一條一條,goo24 rhung55 teu55 fu31 gon11 cied24 zoo31 rhid24 teeu53 rhid24 teeu53,,
ZF103Q2001_384.wav,炒成又鹹又香的豆干炒肉絲也很下飯,炒做鹹擱香个豆腐乾炒肉絲嘛係真落飯,cau31 zoo31 heem53 goo24 hiong11 e55 teu55 fu31 gon11 cau31 ngiu24 si11 ma11 he55 zhin11 loo55 pon55,,
ZF103Q2001_385.wav,第三天輪到三嫂掌廚,第三日輪著三嫂个伙頭,ti55 sam11 ngid24 lun53 choo55 sam11 soo31 e55 foo31 teu53,,
ZF103Q2001_386.wav,看到還有昨晚剩的豆干炒肉絲,䀴著猶有昨暗伸个豆腐乾炒肉絲,ngiang31 choo55 ia53 rhiu11 ca11 am31 chin55 e55 teu55 fu31 gon11 cau31 ngiu24 si11,,
ZF103Q2001_387.wav,靈機一定就把陪祭品的魷魚用水泡軟切絲,靈機一動即拁鬥牲个魷魚用水浸軟切絲,len53 gi11 rhid24 tung11 zid24 ga11 dio31 sen11 e55 rhiu53 m53 rhung55 fi31 zim31 ngien11 cied24 si11,,
ZF103Q2001_388.wav,再加點芹菜蔥一起炒,擱加兜仔芹菜蔥作垺炒,goo24 ga11 deu11 a53 kun53 coi31 cung11 zoo24 pu53 cau31,,
ZF103Q2001_389.wav,最後滴幾滴醬油和米酒就變成大家爭相要吃的好菜,頭尾滴幾*下滴豆油和米酒即變做大家相爭愛食个好菜,teu53 mui11 did24 gi31*ha55 gia33 did24 teu55 rhiu53 ham55 mi31 ziu31 cid43 been31 zoo31 tai55 ga11 siong11 zang11 oi31 shied43 e55 hoo31 coi31,,
ZF103Q2001_390.wav,臺灣是太平洋邊緣的一個島,臺灣係太平洋脣頭个一個島,tai53 bban53 he55 tai31 pin53 rhiong53 fin53 teu53 e55 rhid24 gai31 doo31,,
ZF103Q2001_391.wav,每年夏天不時有颱風會來,逐年熱天不時有颱風會來,tu55 neen53 ngied43 teen11 bud24 shi53 rhiu11 tai53 fung11 bbue55 loi53,,
ZF103Q2001_392.wav,每次聽到氣象報告說颱風要來,逐回聽著氣象報告講颱風討來,tu55 fue53 ten11 choo55 ki31 siong55 boo31 goo31 gong31 tai53 fung11 too31 loi53,,
ZF103Q2001_393.wav,全臺灣的人都皮繃緊,歸臺灣个人皮即挷緪緪,gui11 tai53 bban53 e55 ngin53 pi53 cid43 bang11 an53 an53,,
ZF103Q2001_394.wav,準備好等大風大雨到來,準備好等大風大雨到來,chin55 pi55 hoo31 den31 tai55 fung11 tai55 bbu31 doo31 loi53,,
ZF103Q2001_395.wav,如果說颱風會登陸大家就比較緊張,若係講颱風會入來大家即較緊張,na31 he55 gong31 tai53 fung11 bbue55 ngib43 loi53 tai55 ga11 cid43 ka31 gin31 zhong11,,
ZF103Q2001_396.wav,這裡怕房子被風吹翻那裡怕家裡被水淹進來,這裡驚屋崠得風吹翻遐裡驚屋下得水蔭入來,li24 le31 giang11 bbu24 dung31 ded24 fung11 che11 fan11 ga24 le31 giang11 bbu24 ha11 ded24 fi31 rhim11 ngib43 loi53,,
ZF103Q2001_397.wav,颱風經過的地方帶來大雨,颱風行過个所在帶來浩洪斗雨,tai53 fung11 hang53 goo31 e55 su31 cai55 dai31 loi53 hoo55 fung53 deu31 bbu31,,
ZF103Q2001_398.wav,山上山崩石落田地淹成汪洋一片,山崠崩崗㪐屻田洋平河平崁,san11 dung31 ben11 gong11 lud24 rhim55 teen53 rhiong53 piang53 hoo53 piang53 kam31,,
ZF103Q2001_399.wav,溪水流不出去加上海水倒灌進來,溪水流毋會俐加上海水倒灌入來,ke11 fi31 lau53 m11 bboi55 li55 ga11 shong55 hoi31 fi31 doo31 guan31 ngib43 loi53,,
ZF103Q2001_400.wav,全都流進民宅裡馬路變圳溝,全部流入人个屋內大路變圳溝,cien53 pu55 lau53 ngib43 ngin53 e55 bbu24 nui55 tai55 lu55 been31 zhin31 geu11,,
ZF103Q2001_401.wav,學校操場變池塘住在山上的人要疏散,學校運動坪變魚塘蹛在山崠个人愛疏開,hoo55 hau55 bbin55 tung55 piang53 been31 m53 tong53 dai31 da55 san11 dung31 e55 ngin53 oi31 su11 koi11,,
ZF103Q2001_402.wav,住在海邊低窪處的人也要搬離,蹛在海脣較低个人嘛愛徙走,dai31 da55 hoi31 fin53 ka31 de11 e55 ngin53 ma11 oi31 sai31 zeu31,,
ZF103Q2001_403.wav,為什麼每次颱風一來就會造成這麼嚴重的災害,仰子逐回颱風若來即會造成恁嚴重个災害,ngiong55 zu31 tu55 fue53 tai53 fung11 na31 loi53 cid43 bbue55 coo55 shin53 ngin31 ngiam53 chung11 e55 zai11 hoi55,,
ZF103Q2001_404.wav,是不是平時沒有做好防災準備,係毋係普通時無做好防災準備,he55 m11 he55 pu31 tung11 shi53 mo53 zoo31 hoo31 fong53 zai11 zhin31 pi55,,
ZF103Q2001_405.wav,當然這是一個原因,當然遐係一個原因,dong11 rhen53 ga24 he55 rhid24 gai31 ngien53 rhin11,,
ZF103Q2001_406.wav,不過人類對大自然過度開發才是最大的原因,毋過人類對大自然過度開發正係頭大个原因,m55 goo31 ngin53 lui55 doi31 tai55 cu55 rhen53 goo31 tu55 koi11 fad24 zhang31 he55 teu53 tai55 e55 ngien53 rhin11,,
ZF103Q2001_407.wav,從前有一座土地公廟每個人都說土地公土地婆很靈驗,成過有一座伯公廟儕儕都講伯公伯婆真靈,shang53 goo31 rhiu11 rhid24 coo55 ba24 gung11 mio55 sa53 sa53 doo55 gong31 ba24 gung11 ba24 poo53 zhin11 len53,,
ZF103Q2001_408.wav,有一天有四個人同時去求土地公,有一日有四個人共齊去求伯公,rhiu11 rhid24 ngid24 rhiu11 si31 gai31 ngin53 kung55 ce53 kui31 kiu53 ba24 gung11,,
ZF103Q2001_409.wav,第一個說土地公土地婆求你保祐明天早上下雨,第一個講伯公伯婆求你保護韶日晨早落雨,ti55 rhid24 gai31 gong31 ba24 gung11 ba24 poo53 kiu53 hen53 boo31 fu55 shio53 ngid24 chin53 zoo31 loo55 bbu31,,
ZF103Q2001_410.wav,我種的麥仔就不用澆水,𠊎種个麥就毋使沃水,ngai53 zhung31 e55 ma55 ciu55 m55 su31 bbu24 fi31,,
ZF103Q2001_411.wav,第二個說土地公土地婆,第二個講伯公伯婆,ti55 ngi55 gai31 gong31 ba24 gung11 ba24 poo53,,
ZF103Q2001_412.wav,你要保祐明天早上好天氣我要曬小魚乾,你愛保護韶日晨早好天𠊎愛炙魚脯,hen53 oi31 boo31 fu55 shio53 ngid24 chin53 zoo31 hoo31 teen11 ngai53 oi31 zha24 m53 bu31,,
ZF103Q2001_413.wav,第三個說土地公啊你保祐明天早上吹南風,第三個講伯公啊你保護韶日晨早吹南風,ti55 sam11 gai31 gong31 ba24 gung11 a11 hen53 boo31 fu55 shio53 ngid24 chin53 zoo31 che11 nam53 fung11,,
ZF103Q2001_414.wav,我要開帆船順南行還一個趕快說,𠊎駛帆船順南猶一個較緊講,ngai53 su31 fan53 fien53 shin55 nam53 iau53 rhid24 gai31 ka31 gin31 gong31,,
ZF103Q2001_415.wav,不可以明天我的船要開向南方要吹北風,毋會用韶日晨早𠊎个船愛駛向南愛吹北風,m11 bboi55 rhung55 shio53 ngid24 chin53 zoo31 ngai53 e55 fien53 oi31 su31 hiong31 nam53 oi31 che11 bed24 fung11,,
ZF103Q2001_416.wav,土地公聽到頭痛現在要怎麼辦,伯公聽著頭那疾今討仰子辦,ba24 gung11 ten11 choo55 teu53 na53 cid43 gin11 too31 ngiong55 zu31 peen55,,
ZF103Q2001_417.wav,要怎樣處理才好呢,愛仰子辦正好咧,oi31 ngiong55 zu31 peen55 zhang31 hoo31 le11,,
ZF103Q2001_418.wav,土地婆說不用愁我來處理,伯婆講毋使擘心𠊎來辦,ba24 poo53 gong31 m55 su31 ba24 sim11 ngai53 loi53 peen55,,
ZF103Q2001_419.wav,祂就說夜裡下雨日裡晴魚脯會乾麥會生,佢就講半夜落雨日時晴魚脯會燥麥會生,gui53 ciu55 gong31 ban31 rhia55 loo55 bbu31 ngid24 shi53 ciang53 m53 bu31 bbue55 zau11 ma55 bbue55 sang11,,
ZF103Q2001_420.wav,上午南風下午北四副豬頭我要得,晨早南風下晝北四副豬頭𠊎討得,chin53 zoo31 nam53 fung11 ha11 zhiu31 bed24 si31 fu31 zhi11 teu53 ngai53 too31 ded24,,
ZF103R2005_001.wav,兩隊選手比賽前會先握手,兩隊選手比賽前會先扼手,liong31 tui55 sien31 shiu31 bi31 soi31 cien53 bbue55 sien11 ab24 shiu31,,
ZF103R2005_002.wav,年輕時他去外地打拚,少年時務佢去外鄉打拚,shio31 neen53 shi53 bbu55 gui53 kui31 nguai55 hiong11 da31 biang31,,
ZF103R2005_003.wav,他想像未來這地方會變很多,佢想像未來這個地方會變真多,gui53 siong55 ciong55 bbi55 loi53 li24 gai31 ti55 fong11 bbue55 bien31 zhin11 doo11,,
ZF103R2005_004.wav,我的黃金首飾被小偷偷個精光了,𠊎个金器得賊偷提淨淨啊啦,ngai53 e55 gim11 ki31 ded24 ced43 teu11 te55 ciang55 ciang55 a33 la11,,
ZF103R2005_005.wav,半冷半熱的水洗澡剛剛好,半燒冷个水洗浴堵堵好,ban31 shio11 len11 e55 fi31 se31 rhu55 du31 du31 hoo31,,
ZF103R2005_006.wav,他不知道吃了些什麼放屁很臭,佢毋知食著麼个屙个屁真臭,gui53 m11 di11 shied43 choo55 bboo24 gai31 oo11 e55 pi31 zhin11 chiu31,,
ZF103R2005_007.wav,吃了不新鮮的菜整天拉肚子,食著無萋个菜歸日落屎,shied43 choo55 mo53 cinn11 e55 coi31 gui11 ngid24 lau31 shi31,,
ZF103R2005_008.wav,這兩個杯子看起來一模一樣,這兩個杯䀴起來共款共款,lia24 liong31 gai31 bue11 ngiang31 ki31 loi53 kung55 kuan31 kung55 kuan31,,
ZF103R2005_009.wav,你把碗收拾起來順便洗一洗,你拁碗撿揫續手洗洗个,hen53 ga11 bban31 giam31 ciu11 sua31 shiu31 se31 se31 e11,,
ZF103R2005_010.wav,臺灣的人口有兩千三百萬,臺灣个人口有兩千三百萬,tai53 bban53 e55 ngin53 keu31 rhiu11 liong31 cien11 sam11 ba24 bban55,,
ZF103R2005_011.wav,買個伴手禮送他讓他高興一下,買個等路送佢得佢歡喜一下,mi11 gai31 den31 lu55 sung31 gui53 ded24 gui53 fan11 hi31 rhid24 ha55,,
ZF103R2005_012.wav,他家的來臺祖是從唐山來的,厥屋下个來臺祖係對長山來个,gua55 bbu24 ha11 e55 loi53 tai53 zu31 he55 doi31 chong53 san11 loi53 e11,,
ZF103R2005_013.wav,坦白說我其實不想去,徹白講𠊎其實無想討去,ted24 pa55 gong31 ngai53 ki53 shid43 mo53 siong55 too31 kui31,,
ZF103R2005_014.wav,老闆娘這個幫我包起來,頭家娘這拁𠊎包起來,teu53 ga11 ngiong53 lia24 ga11 ngai53 bau11 ki31 loi53,,
ZF103R2005_015.wav,媽媽一直喊你為何不答話,阿依直直喊你仰子毋應,a11 i55 chid43 chid43 heem31 hen53 ngiong55 zu31 m55 en31,,
ZF103R2005_016.wav,姊姊懷孕下個月要生產了,阿姊大食肚後個月討降啊,a11 zi31 tai55 shid43 du31 heu55 goo24 ngied43 too31 giung11 a11,,
ZF103R2005_017.wav,車道邊設隔音牆可以降低噪音,車路脣做隔音牆會用降低噪音,cha11 lu55 fin53 zoo31 ga24 rhim11 ciong53 bbue55 rhung55 gong31 de11 zau31 rhim11,,
ZF103R2005_018.wav,你要去哪裡我也想跟著去,你討去哪位𠊎嘛想討跈,hen53 too31 kui31 ni55 bbi55 ngai53 ma11 siong55 too31 ten53,,
ZF103R2005_019.wav,過完年第一天上班人還懶懶的,年過了頭日上班人猶懶懶,neen53 goo31 leeu31 teu53 ngid24 shong55 ban11 ngin53 ia53 nan11 nan11,,
ZF103R2005_020.wav,司機開車以前不可以喝酒,司機駛車以前毋會用食酒,su11 gi11 su31 cha11 rhi31 cien53 m11 bboi55 rhung55 shied43 ziu31,,
ZF103R2005_021.wav,明天要考試要認真一點,天光日愛考試愛較拚兜,teen11 gong11 ngid24 oi31 koo31 chi31 oi31 ka31 biang31 deu11,,
ZF103R2005_022.wav,二十一世紀是高端科技的時代,二十一世紀係高端科技个時代,ngi55 shib43 rhid24 she31 gi31 he55 goo11 don11 koo11 gi11 e55 shi53 toi55,,
ZF103R2005_023.wav,你如果有什麼需要就喊一聲,你若係有麼个需要即喊一聲,hen53 na31 he55 rhiu11 bboo24 gai31 su11 rhio31 cid43 heem31 rhid24 shang11,,
ZF103R2005_024.wav,桌上除了醃瓜沒什麼菜好配,桌崠除了醃瓜無麼个菜好傍,zoo24 dung31 chi53 leeu31 am11 gua11 mo53 bboo24 gai31 coi31 hoo31 bong31,,
ZF103R2005_025.wav,往上攀登再十分鐘就到了,跋起去擱十分鐘即到位啊,ba24 ki31 kui31 goo24 shib43 fun11 zhung11 cid43 doo31 bbi55 a33,,
ZF103R2005_026.wav,去年買的衣服看起來還很新,舊年買个衫䀴起來猶新新,kiu55 neen53 mi11 e55 sam11 ngiang31 ki31 loi53 ia53 sin11 sin11,,
ZF103R2005_027.wav,往東邊看出去就是玉山,向東片裡䀴出去即係玉山,hiong31 dung11 peen31 le31 ngiang31 chid24 kui31 cid43 he55 ngiu55 san11,,
ZF103R2005_028.wav,聽說彩虹出現在東邊會有好天氣,聽講虹出現在東片會好天,ten11 gong31 kiung55 chid24 hien55 da55 dung11 peen31 bbue55 hoo31 teen11,,
ZF103R2005_029.wav,如果有什麼意外再跟你說,若係有麼个意外正拁你講,na31 he55 rhiu11 bboo24 gai31 rhi31 nguai55 zhang31 ga11 hen53 gong31,,
ZF103R2005_030.wav,這次颱風損害滿嚴重的,這擺做颱風損害真嚴重,li24 bai31 zoo31 tai53 fung11 sun31 hoi55 zhin11 ngiam53 chung11,,
ZF103R2005_031.wav,祖父傍晚常常去鄰居家聊天,阿公討暗子輒輒去過家尞,a11 gung11 too31 am31 zu31 ciab43 ciab43 kui31 goo31 ga11 leeu55,,
ZF103R2005_032.wav,進到新環境要慢慢適應,入到新環境愛慢慢子適應,ngib43 doo31 sin11 kuan53 gin31 oi31 meen55 meen55 zu31 shid24 en31,,
ZF103R2005_033.wav,地板很乾淨讓他爬沒關係,泥下真淨俐放得佢爬無要緊,ni53 ha11 zhin11 ciang55 li55 biong31 ded24 gui53 pa53 mo53 rhio31 gin31,,
ZF103R2005_034.wav,人的命運是自己可以掌握的,人个命係自家會用把扼个,ngin53 e55 miang55 he55 zi11 ga11 bbue55 rhung55 ba31 ab24 e55,,
ZF103R2005_035.wav,這隻鳥的翅膀受傷飛不起來,這隻鳥个翼著傷飛毋會起來,li24 zha24 deeu31 e55 rhid43 choo55 shong11 bui11 m11 bboi55 ki31 loi53,,
ZF103R2005_036.wav,正餐要吃飽不要一直吃點心,正頓愛食飽莫直直食點心,zhin31 dun31 oi31 shied43 bau31 mai31 chid43 chid43 shied43 deem31 sim11,,
ZF103R2005_037.wav,這小孩眼睛亮晶晶很可愛,這個細子目珠金金真得人惜,li24 gai31 se31 zu31 mud24 zhi11 gim11 gim11 zhin11 ded24 ngin53 sia24,,
ZF103R2005_038.wav,頭髮剪得短短的比較好整理,頭那毛剪到短短較好整理,teu53 na53 hm11 zien31 doo31 don31 don31 ka31 hoo31 zhin31 li31,,
ZF103R2005_039.wav,家裡有兩間廁所很方便,屋下有兩間便所真利便,bbu24 ha11 rhiu11 liong31 geen11 pen55 su31 zhin11 li55 pien55,,
ZF103R2005_040.wav,哥哥吃比較多弟弟吃比較少,阿哥食較多阿弟食較少,a11 goo11 shied43 ka31 doo11 a11 te11 shied43 ka31 shio31,,
ZF103R2005_041.wav,物價一直漲薪水一樣那麼少,物價直直起月俸共款恁少,bbud43 ga31 chid43 chid43 ki31 ngied43 fung55 kung55 kuan31 ngin31 shio31,,
ZF103R2005_042.wav,天氣這麼寒冷要多穿一件上衣,天氣恁寒愛加著一領衫,teen11 ki31 ngin31 hon53 oi31 ga11 zhoo24 rhid24 liang11 sam11,,
ZF103R2005_043.wav,你家裡那麼熱鬧誰來串門子,你个屋下恁鬧熱麼儕來尞,hen53 e55 bbu24 ha11 ngin31 nau55 ngied43 bboo24 sa53 loi53 leeu55,,
ZF103R2005_044.wav,多做幾遍等熟練之後就快了,加做幾*下遍等熟練就緊啊,ga11 zoo31 gi31*ha55 gia33 bien31 den31 shu55 leen55 ciu55 gin31 a11,,
ZF103R2005_045.wav,他的字寫得那麼醜沒人看得懂,佢个字寫到恁䆀無人䀴會識,gui53 e55 cu55 sia31 doo31 ngin31 bbai11 mo53 ngin53 ngiang31 bbue55 shid24,,
ZF103R2005_046.wav,他開玩笑的所以你不要那麼生氣啦,佢講笑个所以你莫恁氣啦,gui53 gong31 sio31 e11 su31 rhi31 hen53 mai31 ngin31 ki31 la11,,
ZF103R2005_047.wav,你怎麼那麼緊張看到鬼是嗎,你仰子恁緊張䀴著鬼係無,hen53 ngiong55 zu31 ngin31 gin31 zhong11 ngiang31 choo55 gui31 he55 mo53,,
ZF103R2005_048.wav,他成績很好常常拿第一名,佢成績真好輒輒著頭名,gui53 shin53 zid24 zhin11 hoo31 ciab43 ciab43 choo55 teu53 miang53,,
ZF103R2005_049.wav,多用肥皂洗手才會消滅病毒,多用茶箍洗手正會消滅病毒,doo11 rhung55 ca53 gu11 se31 shiu31 zhang31 bbue55 sio11 med43 piang55 tu55,,
ZF103R2005_050.wav,班上每個人都很淘氣尤其是他,班上逐儕攏真牛尤其係佢,ban11 shong55 tu55 sa53 lung31 zhin11 ngiu53 rhiu53 ki53 he55 gui53,,
ZF103R2005_051.wav,什麼東西掉下來那麼大聲,麼个物件跌落來恁大聲,bboo24 gai31 mi55 kien55 deed24 loo55 loi53 ngin31 tai55 shang11,,
ZF103R2005_052.wav,哥哥站在那兩個人的中間,阿哥企在遐兩儕人个中間,a11 goo11 ki11 da55 ga24 liong31 sa53 ngin53 e55 zhung11 geen11,,
ZF103R2005_053.wav,他不認真讀書被學校留級,佢無認真讀書得學校留級,gui53 mo53 ngin55 zhin11 tu55 shi11 ded24 hoo55 hau55 liu53 gib24,,
ZF103R2005_054.wav,他會這樣講一定有他的道理,佢會恁講定著有佢个道理,gui53 bbue55 an24 gong31 ten55 choo55 rhiu11 gui53 e55 too55 li31,,
ZF103R2005_055.wav,他到處借錢覺得很不好意思,佢滿哪位借錢感覺真見笑,gui53 man31 na55 bbi55 zia24 cien53 gam31 goo24 zhin11 gien31 sio31,,
ZF103R2005_056.wav,老了連自己的姓名都不認得,老啊連自家个名姓都毋識去,loo31 a11 lien53 zi11 ga11 e55 miang53 siang31 doo55 m11 shid24 kui31,,
ZF103R2005_057.wav,他很節省一雙鞋從新穿到舊,佢真省一雙鞋對新著到舊,gui53 zhin11 sang31 rhid24 sung11 he53 doi31 sin11 zhoo24 doo31 kiu55,,
ZF103R2005_058.wav,火災把他家給燒得精光,火燒屋拁佢个屋下燒淨淨,foo31 shio11 bbu24 ga11 gui53 e55 bbu24 ha11 shio11 ciang55 ciang55,,
ZF103R2005_059.wav,聽到他講這種話我就生氣,聽著佢講這款事𠊎即癀發,ten11 choo55 gui53 gong31 li24 kuan31 su55 ngai53 cid43 fong53 fad24,,
ZF103R2005_060.wav,畢業後我打算當律師,出業了後𠊎打算做律師,chid24 ngiab43 leeu31 heu55 ngai53 da31 son31 zoo31 lud43 su11,,
ZF103R2005_061.wav,敢去就有一擔柴不敢去就在家裡發愁,敢去即一擔樵毋敢去即屋下愁,gam31 kui31 cid43 rhid24 dam11 cio53 m55 gam31 kui31 cid43 bbu24 ha11 ciu53,,
ZF103R2005_062.wav,我的下巴頦不小心撞到痛得要命,𠊎个下頜無堵好去碰著疾到討死,ngai53 e55 ha11 gab43 mo53 du31 hoo31 kui31 bong55 choo55 cid43 doo31 too31 si31,,
ZF103R2005_063.wav,姊姊房裡的衣櫥衣服裝得滿滿的,阿姊房間內底个衫櫥衫張到淰淰,a11 zi31 fong53 geen11 nui55 de31 e55 sam11 chi53 sam11 zhong11 doo31 neem11 neem11,,
ZF103R2005_064.wav,對還是不對呢爸爸送他一輛自行車,著抑毋著咧阿爸送佢一臺鐵馬,choo55 ia31 m55 choo55 le11 a11 ba55 sung31 gui53 rhid24 tai53 teed24 ma11,,
ZF103R2005_065.wav,拿釘書機釘起來店裡的商品隨意看,提釘書機釘起來店內个商品儘採䀴,te55 den11 shi11 gi11 den11 ki31 loi53 deem31 nui55 e55 shong11 pin31 cin31 cai31 ngiang31,,
ZF103R2005_066.wav,過去那麼久的事情記不清楚了,過去恁久个事情記毋會清楚啊,goo31 kui31 ngin31 giu31 e55 su55 cin53 gi31 m11 bboi55 cin11 cu31 a11,,
ZF103R2005_067.wav,考試那時候緊張到完全無法思考,考試遐下緊張到歸下無法度思考,koo31 chi31 ga24 ha55 gin31 zhong11 doo31 gui11 ha55 mo53 fad24 tu55 su11 koo31,,
ZF103R2005_068.wav,他很餓一碗粥一下子就吃光了,佢真枵一碗糜兩下半即食淨淨,gui53 zhin11 iau11 rhid24 bban31 moi53 liong31 ha55 ban31 cid43 shied43 ciang55 ciang55,,
ZF103R2005_069.wav,這椅子是木頭做的處理得很妥當,這張凳係樹做个處理到好勢好勢,li24 zhong11 den31 he55 shi55 zoo31 e11 chi31 li31 doo31 hoo31 she31 hoo31 she31,,
ZF103R2005_070.wav,參考看看沒有工作要怎麼討生活,參考䀴望啊無頭路愛仰子絡食,cam11 koo31 ngiang31 mong55 a33 mo53 teu53 lu55 oi31 ngiong55 zu31 loo24 shied43,,
ZF103R2005_071.wav,火車有十二節車廂可以載很多人,火車有十二節車箱會用載真多人,foo31 cha11 rhiu11 shib43 ngi55 zied24 cha11 siong11 bbue55 rhung55 zai31 zhin11 doo11 ngin53,,
ZF103R2005_072.wav,下午有點心可以吃殺人應該要判刑,下晝有點心好食㓾人該當愛判罪,ha11 zhiu31 rhiu11 deem31 sim11 hoo31 shied43 chi53 ngin53 goi11 dong11 oi31 pan31 cui55,,
ZF103R2005_073.wav,用錄音筆錄音他們認識很多年了,用錄音筆錄音佢人熟事真多年啊,rhung55 liu55 rhim11 bid24 liu55 rhim11 gui53 ngin53 shiu55 su55 zhin11 doo11 neen53 a11,,
ZF103R2005_074.wav,老人家禁不起跌他們父子倆長得很像,老儕真驚跌佢兩子爺生做真像,loo31 sa53 zhin11 giang11 deed24 gui53 liong31 zu31 rhia53 sang11 zoo31 zhin11 ciong55,,
ZF103R2005_075.wav,媽媽一直叫他他卻假裝沒聽到,阿依直直喊佢佢嗄假意無聽著,a11 i55 chid43 chid43 heem31 gui53 gui53 sa31 ga31 rhi31 mo53 ten11 choo55,,
ZF103R2005_076.wav,他身體很差很常去看醫生,佢个身體真㜮真輒去得先生䀴,gui53 e55 shin11 te31 zhin11 nam31 zhin11 ciab43 kui31 ded24 sien11 sen11 ngiang31,,
ZF103R2005_077.wav,聽說這間餐廳很高級要去吃看看嗎,這間餐廳聽講真高級討去食䀴望無,li24 geen11 con11 ten11 ten11 gong31 zhin11 goo11 gib24 too31 kui31 shied43 ngiang31 mong55 mo53,,
ZF103R2005_078.wav,近中午時要去領錢他對吃的東西十分講究,偎晝討去領錢佢對食个十分講究,bba31 zhiu31 too31 kui31 liang31 cien53 gui53 doi31 shied43 e11 shib43 fun11 gong31 giu31,,
ZF103R2005_079.wav,榜首沒這麼容易考半數的人都沒意見,榜首無恁好考半數个人攏無意見,bong31 shiu31 mo53 ngin31 hoo31 koo31 ban31 su31 e55 ngin53 lung31 mo53 rhi31 gien31,,
